250 5 0
96336 94103 90925 91871 92372 
794 979 538 616 720 585 
517 2 286 401 468 387 
642 541 10 308 380 158 
283 508 525 141 67 131 
781 481 799 308 861 903 
897 112 950 841 66 365 
690 730 141 952 332 387 
547 455 437 705 775 255 
733 974 779 953 541 14 
796 387 690 470 698 372 
738 291 734 682 682 299 
752 708 592 729 983 113 
1002 370 897 932 658 389 
609 310 108 300 519 1 
387 289 385 28 220 362 
909 425 815 116 939 451 
907 166 672 48 728 996 
837 992 743 707 216 297 
717 456 470 557 406 176 
568 57 468 885 263 98 
647 583 93 744 41 330 
730 924 919 639 387 604 
1037 666 717 825 941 690 
804 344 985 909 131 547 
541 157 456 941 532 316 
635 905 612 183 690 229 
589 62 85 62 571 643 
627 565 125 530 530 709 
960 546 808 520 269 702 
1030 887 869 13 879 535 
818 350 101 276 304 808 
844 550 978 858 893 426 
775 963 141 559 251 385 
737 817 747 474 161 394 
443 812 350 306 95 62 
718 751 776 405 214 21 
887 192 970 424 972 848 
928 555 453 864 468 968 
601 82 807 377 525 180 
1018 720 335 621 876 715 
803 900 166 15 217 266 
806 448 549 540 858 258 
464 259 63 193 880 296 
667 209 190 167 465 578 
762 307 655 911 56 39 
607 773 644 345 555 233 
