250 5 0
31793 30238 31062 30054 31011 
981 539 879 669 185 490 
395 340 287 3 74 405 
366 176 266 584 165 588 
509 504 464 316 861 109 
490 487 215 588 306 802 
550 688 825 13 399 35 
949 49 260 399 982 899 
793 217 940 484 640 382 
777 815 275 914 354 471 
681 5 528 663 760 669 
493 45 280 485 981 288 
527 207 548 578 305 377 
1047 793 1000 624 44 660 
1013 490 931 784 853 808 
457 888 251 137 405 528 
410 976 141 124 425 264 
675 283 794 684 808 682 
1122 758 610 445 839 609 
640 20 955 402 152 564 
820 194 452 505 240 834 
648 518 791 994 52 260 
833 732 499 928 196 655 
1085 874 670 524 452 702 
821 476 402 793 281 512 
449 103 847 769 313 132 
795 559 924 194 75 747 
762 177 773 890 102 539 
529 746 48 274 808 648 
968 977 341 85 521 641 
654 428 516 313 660 193 
359 113 29 927 59 251 
705 52 946 778 156 545 
566 660 759 312 241 93 
784 361 15 96 437 915 
90 110 1 36 48 74 
427 766 333 103 397 115 
289 227 149 224 11 808 
957 793 685 353 659 706 
908 502 890 617 655 596 
466 102 360 656 12 428 
605 97 123 926 480 383 
444 669 490 291 143 324 
829 553 561 197 974 154 
745 207 573 834 453 241 
745 754 718 915 39 90 
291 66 211 36 108 468 
474 427 90 491 38 959 
693 839 684 273 205 307 
1021 912 728 467 544 568 
716 60 445 164 402 380 
762 219 929 18 25 777 
939 787 795 709 59 509 
797 52 635 159 968 859 
1069 902 486 703 21 747 
544 744 809 91 233 712 
817 518 471 568 936 63 
895 384 96 868 458 739 
375 319 112 465 498 334 
627 88 576 56 128 72 
372 459 281 64 398 404 
736 502 477 885 161 379 
540 307 377 350 246 328 
736 824 596 513 627 558 
627 224 314 49 978 252 
612 819 536 345 208 517 
405 159 92 633 711 137 
801 595 148 302 198 460 
1065 559 332 848 601 617 
865 689 86 380 526 959 
802 2 724 912 271 240 
793 428 87 699 646 381 
582 747 478 504 396 329 
516 392 401 806 507 266 
579 843 110 570 67 896 
675 561 781 375 24 887 
702 991 173 653 19 912 
713 82 517 302 99 766 
795 767 204 440 64 708 
695 5 694 851 996 379 
450 342 378 209 155 475 
564 520 650 172 212 512 
502 111 761 164 449 306 
704 348 14 91 753 22 
993 650 688 113 719 444 
