250 5 0
92989 90399 96305 92416 90239 
805 467 686 445 559 353 
1053 860 917 676 660 454 
867 8 994 899 404 384 
856 205 383 224 176 920 
737 714 540 250 442 194 
669 436 577 29 30 922 
457 888 10 439 121 484 
726 431 637 101 310 279 
816 781 755 675 881 588 
1023 249 832 827 380 601 
832 953 996 159 585 745 
920 605 645 922 906 139 
975 821 42 836 84 745 
757 903 520 642 986 555 
757 338 543 762 745 243 
701 267 458 216 874 643 
1079 520 807 859 461 676 
502 514 451 355 246 123 
674 990 297 241 699 444 
903 597 255 829 315 938 
768 175 766 213 550 954 
555 474 61 799 259 430 
955 862 425 560 822 736 
618 102 39 685 4 686 
675 235 538 353 4 885 
472 94 266 578 567 23 
561 235 353 405 775 405 
734 768 75 963 408 634 
593 365 198 847 38 172 
1151 562 981 968 979 194 
976 526 983 450 509 155 
729 670 971 859 9 100 
616 127 273 398 312 53 
860 271 320 25 341 957 
597 371 591 201 608 223 
941 67 929 688 973 237 
743 629 686 448 245 821 
422 342 38 195 816 220 
345 649 19 124 599 7 
992 761 360 772 458 868 
777 627 352 262 161 461 
1040 917 994 388 895 189 
524 82 381 258 148 213 
684 273 999 394 672 505 
576 278 885 347 842 477 
714 837 254 644 259 511 
728 611 618 648 665 132 
832 629 573 165 611 738 
705 490 937 673 762 141 
649 210 99 164 874 73 
839 555 911 565 399 180 
681 519 220 798 797 455 
643 999 335 518 549 320 
428 592 19 178 251 502 
798 411 177 132 794 254 
581 480 654 184 509 918 
855 482 984 701 210 926 
731 421 239 199 531 953 
335 329 269 288 149 574 
698 799 256 429 634 390 
748 548 876 299 723 30 
1008 474 578 702 434 706 
965 140 620 833 470 338 
625 615 945 140 446 892 
862 445 89 904 989 496 
1046 440 251 509 994 614 
981 376 972 409 146 998 
859 535 464 801 26 520 
475 638 566 10 391 740 
827 861 411 633 125 865 
604 655 310 101 887 494 
453 336 8 474 22 156 
470 98 262 416 530 5 
836 908 602 939 819 531 
631 147 404 419 708 176 
652 890 613 874 157 97 
535 202 213 764 421 810 
856 942 201 204 837 698 
838 926 702 288 705 759 
565 363 596 168 569 538 
840 978 588 438 453 698 
940 10 871 186 909 421 
470 766 65 79 93 568 
961 443 492 645 236 781 
915 320 28 751 742 821 
735 85 116 815 602 260 
601 449 823 808 27 722 
734 931 678 216 946 421 
410 142 36 196 541 819 
558 186 727 30 341 472 
393 188 284 375 532 144 
559 551 133 801 471 113 
611 827 35 791 633 693 
759 576 353 149 365 798 
747 939 341 319 883 119 
920 472 845 912 996 961 
818 286 773 572 717 333 
398 38 982 313 90 235 
610 663 273 322 635 46 
789 290 230 963 865 686 
624 749 766 97 598 414 
491 399 135 253 436 527 
881 11 789 818 473 111 
809 909 525 289 993 120 
