250 5 0
88871 92773 94959 92079 98335 
684 497 629 181 758 189 
582 186 239 568 195 684 
377 393 104 94 662 407 
838 269 728 34 832 753 
497 32 43 745 575 345 
931 932 169 790 76 264 
503 457 205 907 545 224 
553 549 10 25 25 436 
770 598 739 515 457 929 
871 170 287 279 913 958 
1034 505 493 476 700 546 
845 376 214 457 20 998 
626 240 355 493 102 657 
487 923 435 293 391 317 
834 632 527 625 330 617 
937 734 630 788 627 795 
757 961 998 766 185 108 
1157 109 842 924 782 935 
480 643 535 529 114 37 
649 558 352 597 172 8 
772 643 163 724 108 604 
650 759 987 38 142 906 
1038 643 818 232 371 690 
1158 938 154 968 734 814 
714 904 800 91 268 354 
445 951 68 649 403 87 
1028 935 865 779 476 474 
631 205 219 795 298 20 
699 519 348 151 725 364 
1053 267 968 307 657 780 
694 639 198 417 730 322 
496 454 297 85 486 294 
1003 23 927 619 535 537 
639 384 851 659 527 314 
791 542 775 1 784 535 
608 409 978 202 240 47 
696 549 706 767 14 205 
996 284 585 815 515 767 
917 637 421 851 192 183 
449 177 347 756 751 87 
1019 677 414 587 891 469 
524 12 914 684 312 321 
803 207 179 872 364 879 
774 583 169 241 641 260 
678 66 189 879 764 106 
1031 628 551 682 825 398 
898 280 223 745 11 768 
675 33 947 335 291 666 
836 606 698 446 891 46 
577 810 208 203 93 446 
984 996 235 745 684 184 
419 156 452 440 60 963 
1181 664 897 670 825 567 
687 129 581 895 344 470 
568 425 545 465 868 49 
803 607 786 845 825 277 
553 761 63 104 825 358 
695 719 137 17 518 387 
1050 652 807 943 536 941 
785 765 705 772 990 78 
851 20 896 975 28 503 
1195 13 885 783 863 938 
870 941 520 741 497 717 
557 72 884 594 225 688 
932 889 522 539 472 342 
896 66 914 748 816 906 
890 913 206 275 954 443 
692 222 567 374 471 932 
653 80 317 186 320 165 
748 278 700 749 663 750 
1014 563 672 628 914 237 
756 789 320 675 931 847 
971 245 71 387 849 1000 
989 39 902 222 748 756 
660 978 992 137 281 86 
885 357 127 243 986 248 
583 153 984 531 490 453 
475 814 122 626 415 390 
