500 5 0
127602 122751 127019 120946 128264 
1087 633 504 884 532 812 
476 585 817 571 3 342 
655 274 254 751 169 348 
759 797 647 967 208 871 
886 218 549 19 593 990 
636 370 178 208 288 169 
831 115 840 734 487 212 
673 833 269 350 390 714 
601 977 269 879 415 268 
377 227 865 122 7 343 
898 420 997 655 159 720 
594 380 524 281 423 929 
806 339 445 841 928 537 
965 518 231 985 979 137 
1002 341 476 301 952 850 
555 103 716 691 310 128 
808 825 170 601 272 797 
803 963 611 988 808 595 
588 59 428 28 466 930 
907 371 458 25 915 690 
715 569 756 162 123 512 
416 960 62 194 359 462 
395 61 804 101 710 178 
718 511 263 303 891 838 
817 338 519 552 433 92 
855 147 449 950 594 947 
753 646 937 646 611 616 
897 320 192 700 928 725 
1029 950 179 930 172 428 
698 128 627 789 238 640 
651 373 489 598 656 359 
919 311 784 812 78 561 
689 997 817 223 278 726 
776 433 572 217 251 788 
945 918 762 835 957 756 
931 209 879 361 467 877 
822 845 141 475 491 282 
963 480 744 371 741 106 
820 358 625 876 552 649 
1149 881 168 504 979 820 
523 124 41 230 730 31 
1116 453 932 475 671 696 
830 913 852 862 624 188 
1072 798 861 949 430 891 
1084 505 495 424 914 618 
894 712 946 847 461 804 
934 971 471 447 515 797 
815 380 76 46 675 550 
841 941 532 567 670 726 
458 646 157 541 54 603 
475 64 407 228 160 425 
858 732 486 688 41 323 
1042 757 678 692 281 570 
1012 964 484 992 43 953 
785 933 551 35 179 273 
1004 762 988 707 866 544 
1122 676 859 625 856 525 
783 668 78 292 323 792 
661 795 78 176 812 842 
820 858 152 150 549 973 
898 986 135 363 850 874 
482 138 521 530 306 729 
801 967 437 31 455 787 
789 314 76 731 879 802 
503 32 747 255 368 28 
953 493 850 362 77 795 
771 794 857 790 922 441 
506 141 165 305 850 303 
1063 799 893 558 388 880 
941 454 948 964 470 998 
757 497 493 248 568 394 
835 101 525 60 433 621 
624 27 445 896 570 756 
726 242 897 108 367 39 
750 972 13 473 696 306 
551 862 363 316 384 743 
476 266 729 130 625 603 
777 272 618 697 320 649 
752 159 322 949 860 745 
860 387 443 511 214 288 
1007 276 837 71 601 782 
590 785 70 956 369 247 
972 690 392 999 947 881 
875 801 317 471 567 923 
410 546 540 263 458 153 
917 522 732 672 175 132 
861 912 161 483 405 937 
656 420 366 852 684 909 
583 871 316 626 440 19 
778 843 632 334 735 127 
512 522 560 722 442 299 
638 13 761 96 570 483 
808 863 165 587 672 220 
859 269 655 374 692 527 
580 754 741 48 81 709 
838 593 836 317 234 443 
588 537 400 413 977 52 
963 773 764 829 464 186 
1028 759 212 671 841 234 
925 825 762 606 13 716 
904 166 495 278 491 911 
943 787 646 505 643 734 
734 403 275 210 994 102 
761 107 11 880 566 340 
591 863 480 189 49 466 
1128 874 815 533 670 387 
822 205 959 641 232 739 
746 411 333 911 333 813 
890 456 329 749 645 52 
789 92 101 957 534 39 
563 199 38 399 965 87 
495 937 129 191 119 382 
761 118 19 879 920 324 
566 277 694 169 426 311 
892 336 642 324 107 906 
851 369 646 969 510 155 
522 17 135 562 350 455 
748 436 470 905 884 654 
770 223 162 772 156 176 
667 237 87 658 26 133 
798 666 337 658 595 470 
881 64 88 781 639 848 
858 60 528 908 938 578 
514 339 147 930 245 135 
987 788 174 920 560 706 
1100 569 846 585 948 859 
606 462 650 592 134 253 
382 485 7 113 119 885 
503 58 542 335 339 879 
976 666 960 434 540 474 
976 988 201 855 425 519 
792 916 574 410 566 413 
818 859 305 697 522 936 
442 279 78 124 348 40 
989 188 892 288 371 829 
796 92 635 245 690 386 
682 248 276 933 101 1000 
703 619 118 183 692 215 
873 309 266 765 487 471 
885 550 493 829 740 460 
653 497 457 131 230 580 
634 374 173 965 535 950 
729 558 946 252 51 686 
729 889 944 142 613 522 
716 35 143 809 306 922 
535 312 749 340 200 268 
822 954 346 204 17 890 
840 29 50 500 998 715 
827 683 695 796 629 330 
1202 809 586 740 752 783 
655 258 793 630 447 630 
768 381 405 228 67 295 
386 318 193 728 551 54 
472 412 261 327 449 235 
480 728 61 448 374 520 
847 489 317 611 942 232 
861 864 578 43 640 395 
775 855 364 195 618 315 
780 524 500 936 996 945 
683 438 798 80 469 640 
463 113 534 174 349 797 
926 19 928 682 897 321 
975 977 835 501 554 929 
553 407 616 283 923 489 
726 919 733 705 103 804 
392 107 477 484 362 182 
879 294 743 717 958 568 
710 128 365 778 383 743 
753 542 551 392 791 336 
929 670 775 945 153 912 
927 924 751 797 190 268 
696 647 904 127 182 774 
578 407 15 786 148 701 
743 85 600 288 673 126 
943 329 622 436 664 270 
679 281 494 227 185 578 
538 267 98 811 801 118 
573 700 260 318 506 276 
547 281 634 958 524 11 
677 869 753 721 39 794 
743 342 731 839 247 924 
752 49 889 759 285 855 
629 343 150 490 614 107 
762 363 536 242 16 588 
482 60 54 125 437 155 
1150 958 807 822 423 792 
567 863 640 763 61 284 
686 314 697 596 215 647 
694 557 1 461 322 945 
764 549 403 149 934 97 
620 236 641 823 606 252 
944 548 913 826 557 331 
925 431 560 521 726 374 
917 672 459 763 807 385 
636 704 56 553 741 184 
806 482 785 594 685 1 
773 976 89 852 676 489 
924 214 529 857 684 799 
934 398 317 822 632 711 
816 703 201 288 715 346 
634 312 619 342 776 264 
547 140 288 162 310 559 
569 313 94 474 396 917 
408 333 49 661 115 105 
702 560 885 747 143 981 
835 569 536 406 525 919 
743 778 195 512 364 504 
755 34 580 727 819 231 
896 566 130 119 803 666 
797 472 786 637 234 953 
1056 836 498 155 877 997 
788 473 90 712 56 849 
924 691 429 849 524 275 
868 708 874 620 441 743 
508 441 346 416 10 353 
673 111 498 566 113 84 
628 330 910 346 670 365 
905 925 150 569 352 712 
441 816 448 135 176 582 
1084 924 820 605 190 980 
881 153 810 572 916 138 
465 149 146 390 281 708 
742 365 980 166 145 267 
1150 790 552 70 846 999 
964 21 933 714 783 82 
808 617 722 791 775 241 
728 462 976 740 434 250 
825 356 625 974 563 269 
994 487 735 748 583 328 
276 151 76 819 1 67 
775 510 581 405 523 816 
743 416 638 159 23 940 
639 176 150 999 534 714 
585 364 307 100 257 693 
609 756 910 547 169 519 
561 202 286 247 874 605 
582 926 385 478 399 654 
629 475 124 263 124 522 
797 641 345 671 494 684 
881 179 337 570 762 576 
970 355 616 707 306 596 
325 116 30 523 344 370 
989 692 865 450 187 591 
943 688 279 120 818 600 
317 18 484 652 132 248 
943 803 28 817 871 157 
665 445 509 638 770 741 
452 899 33 174 22 38 
518 313 114 861 328 20 
616 995 323 328 101 874 
701 796 765 860 62 375 
561 464 337 854 179 631 
893 533 583 601 247 583 
553 222 162 701 34 956 
846 775 970 507 655 792 
953 789 482 645 602 564 
797 329 555 64 193 440 
619 534 115 637 680 689 
437 101 572 341 15 418 
466 47 327 552 686 413 
913 804 933 359 681 249 
579 8 181 18 692 466 
635 645 128 666 775 382 
589 747 437 190 906 453 
470 117 178 91 674 892 
390 902 15 15 164 73 
1151 550 215 857 902 964 
882 179 88 500 980 851 
758 831 884 499 380 238 
928 753 197 715 653 894 
1166 981 767 346 486 808 
678 629 94 796 527 590 
817 108 988 456 660 845 
807 41 698 423 330 751 
856 704 367 748 574 89 
562 627 717 322 276 263 
939 667 336 894 110 835 
782 260 994 920 444 419 
895 653 853 791 119 353 
624 413 150 155 510 51 
616 402 611 119 316 200 
958 536 660 547 372 381 
421 722 344 17 232 710 
619 342 310 54 840 959 
772 473 407 364 652 17 
598 104 9 940 489 258 
401 35 317 561 424 491 
838 280 128 799 583 290 
835 244 691 627 218 642 
1003 96 416 789 706 681 
500 252 59 421 735 757 
1085 760 660 952 758 512 
407 103 228 14 802 772 
762 713 828 175 586 84 
892 916 493 668 386 766 
610 826 622 63 229 924 
600 167 557 554 164 751 
751 699 132 313 734 379 
658 542 962 259 227 388 
636 155 574 765 761 755 
1128 428 654 922 990 382 
775 965 737 155 288 603 
145 102 477 64 21 47 
458 480 211 92 586 897 
930 736 574 294 810 398 
343 110 334 705 66 81 
1066 745 733 504 719 572 
758 898 615 189 191 317 
846 646 328 816 548 620 
1019 777 865 801 185 848 
434 297 77 208 760 132 
945 990 120 549 538 835 
939 963 935 312 362 193 
705 602 571 363 943 492 
897 370 569 238 133 884 
806 925 916 717 707 588 
1197 806 809 805 369 998 
611 276 937 35 166 332 
961 648 45 974 755 499 
1011 648 786 660 813 392 
755 470 429 898 251 391 
378 125 471 495 341 393 
885 796 517 827 543 357 
786 738 576 61 667 447 
737 152 372 402 987 777 
441 32 226 313 436 546 
531 138 300 483 303 34 
889 659 944 104 584 42 
832 565 40 299 796 915 
879 921 755 92 48 211 
619 133 502 625 638 14 
872 744 514 186 961 957 
707 533 479 755 108 95 
807 206 258 510 358 521 
499 405 740 289 562 430 
660 404 311 490 515 465 
949 126 758 358 828 677 
878 642 88 194 190 958 
503 774 394 190 310 672 
443 140 363 395 507 507 
