250 5 0
65908 61671 63763 59793 59747 
942 676 729 490 172 681 
519 379 62 699 848 397 
893 480 834 746 629 984 
638 999 271 843 429 500 
622 663 736 941 438 97 
939 736 655 789 467 71 
875 179 618 671 248 303 
444 107 794 211 767 217 
752 145 132 113 184 870 
949 853 911 164 76 614 
834 521 370 789 480 479 
602 34 762 540 232 958 
647 79 621 35 522 555 
718 664 968 172 340 759 
597 681 309 172 300 755 
962 819 218 602 525 921 
706 648 354 865 79 127 
710 218 467 936 269 815 
951 701 743 154 449 568 
603 769 39 809 418 586 
639 723 965 413 888 147 
560 566 207 315 977 491 
798 903 406 864 668 125 
974 832 634 288 162 746 
690 920 640 418 67 914 
886 967 280 50 765 436 
723 652 603 310 441 568 
1206 990 270 752 584 940 
746 491 443 784 105 836 
861 751 648 526 401 112 
995 959 765 830 858 648 
649 761 270 691 369 510 
900 512 981 703 698 449 
896 303 911 770 357 162 
603 884 416 459 70 598 
781 828 228 237 30 479 
706 450 982 501 329 350 
1173 729 937 625 442 900 
663 88 951 657 311 187 
859 570 56 915 970 693 
849 513 765 56 775 321 
516 286 171 564 501 282 
995 323 335 489 882 888 
724 590 327 870 703 901 
943 255 999 306 969 715 
933 841 902 878 676 542 
659 51 823 379 236 375 
751 424 295 454 665 810 
559 249 90 255 1 731 
791 416 487 984 230 642 
1234 543 696 922 865 973 
614 640 411 646 440 329 
827 765 949 360 12 477 
792 798 244 60 813 202 
675 329 225 261 500 572 
751 152 92 548 142 922 
812 672 752 13 376 148 
711 194 175 682 474 645 
724 648 559 907 413 954 
489 195 906 36 716 383 
805 949 762 260 356 589 
797 349 464 347 908 167 
737 16 686 788 726 419 
619 599 229 537 788 290 
983 636 294 820 213 503 
648 902 915 489 240 169 
287 235 307 127 180 199 
282 627 174 515 87 9 
604 160 341 416 476 123 
939 774 591 571 96 171 
751 372 925 552 838 155 
611 273 171 728 452 992 
1021 935 650 780 409 968 
872 354 306 386 443 446 
957 391 71 918 614 336 
966 459 711 691 125 522 
823 88 896 569 405 899 
906 443 613 381 304 468 
1112 746 350 909 658 662 
713 508 286 316 426 383 
1009 774 924 265 803 337 
887 871 675 388 34 28 
776 769 298 352 858 143 
650 309 313 564 666 549 
797 214 161 817 300 460 
793 662 248 694 794 198 
917 940 839 820 31 283 
576 308 654 63 477 294 
729 922 71 481 260 311 
771 148 443 179 568 699 
684 554 521 173 624 343 
842 468 613 311 482 645 
605 499 235 941 136 657 
965 337 860 353 527 882 
739 482 122 81 460 140 
503 392 98 29 713 528 
471 761 173 312 300 523 
802 802 212 720 603 322 
513 878 571 78 62 161 
835 276 749 583 640 739 
657 418 533 93 87 754 
403 166 127 76 971 283 
685 718 291 597 875 600 
932 841 571 592 118 795 
737 547 474 622 525 795 
441 280 2 613 383 419 
819 597 242 139 357 841 
757 415 18 554 754 405 
808 218 575 617 112 730 
564 807 300 616 744 249 
419 269 604 27 477 96 
1040 495 687 684 601 930 
714 128 303 366 589 201 
431 983 78 59 810 35 
870 355 462 517 795 239 
733 488 888 107 376 572 
496 463 914 536 55 121 
1146 805 987 291 994 848 
800 635 730 101 77 404 
832 870 225 458 424 565 
822 382 687 846 63 809 
401 212 70 262 399 989 
799 26 227 691 865 312 
854 961 847 386 531 68 
430 167 263 41 278 897 
926 483 909 23 922 16 
922 149 592 70 890 501 
737 587 534 495 599 846 
522 749 546 492 120 109 
590 643 65 957 597 310 
803 189 272 592 348 892 
573 783 298 320 514 909 
654 455 693 629 793 114 
755 137 34 371 669 805 
981 927 489 831 776 257 
716 178 935 44 808 292 
633 406 423 757 444 171 
801 304 309 629 543 600 
811 612 424 329 782 376 
458 523 57 757 396 494 
1175 821 878 696 936 600 
425 132 445 143 340 534 
454 237 216 957 142 573 
1176 786 547 950 381 946 
1032 669 940 941 577 339 
926 398 874 78 660 746 
505 773 243 833 196 380 
750 945 913 260 403 855 
843 510 400 958 311 714 
650 43 668 10 843 688 
884 652 530 855 295 492 
1119 541 564 949 870 879 
902 989 878 669 544 508 
733 19 398 282 526 156 
586 215 252 230 920 5 
881 723 465 43 61 661 
814 584 662 306 110 772 
915 722 659 390 652 570 
