500 5 0
125725 121775 119710 126311 120621 
990 934 195 408 171 858 
841 652 276 970 134 684 
624 870 95 755 2 856 
935 608 786 156 358 392 
771 521 899 320 105 87 
1045 725 739 638 699 9 
526 738 710 2 394 158 
379 288 467 263 233 312 
1056 771 361 103 849 947 
856 97 300 812 767 41 
407 275 855 490 126 142 
1160 462 426 903 930 838 
743 596 307 784 908 227 
530 1000 623 200 141 62 
649 393 79 687 416 43 
651 746 52 562 661 144 
925 571 146 810 491 327 
908 273 439 500 956 668 
906 280 346 947 419 468 
288 315 89 86 418 74 
794 830 414 463 808 483 
930 568 599 702 353 605 
942 531 423 847 843 631 
1109 907 387 670 313 945 
740 902 783 415 213 23 
736 138 409 475 708 584 
954 283 112 536 816 806 
1010 888 944 767 457 655 
887 376 107 970 545 782 
970 886 2 809 988 129 
754 797 152 889 465 363 
876 91 984 658 457 60 
560 218 986 88 46 809 
704 731 751 517 265 319 
1007 388 771 868 767 893 
547 86 318 791 282 267 
944 268 707 273 796 250 
930 457 933 585 974 32 
597 443 711 160 241 480 
824 471 662 158 291 705 
772 250 261 123 995 104 
537 969 588 67 66 205 
349 112 843 57 137 262 
846 335 146 957 459 44 
544 75 694 934 330 341 
896 532 921 662 387 756 
989 57 988 346 912 615 
779 498 996 608 444 31 
1036 763 643 289 835 680 
891 580 966 369 226 121 
869 744 346 755 71 193 
798 308 563 412 388 623 
984 144 163 579 619 987 
583 188 410 129 468 980 
872 807 628 154 993 89 
529 824 663 98 466 28 
749 135 668 393 442 373 
898 865 415 904 765 673 
567 234 824 403 561 21 
730 767 323 475 779 576 
456 597 58 403 415 469 
965 5 464 506 909 866 
614 342 624 752 415 311 
809 234 388 184 674 98 
652 84 531 596 561 595 
704 352 407 179 207 972 
525 213 357 311 729 961 
769 865 349 766 177 48 
1131 771 436 517 781 742 
595 21 296 675 678 596 
623 711 365 22 403 648 
633 687 32 156 754 597 
624 589 473 17 850 317 
438 989 950 60 79 88 
1046 999 172 103 967 923 
675 331 117 300 332 680 
469 564 111 430 782 207 
575 678 153 961 508 357 
703 907 340 347 395 568 
598 744 418 515 342 152 
555 958 530 233 158 392 
507 145 325 742 78 476 
777 265 612 448 653 219 
846 583 6 801 764 601 
928 220 125 966 176 682 
699 358 513 575 904 452 
365 129 458 370 182 454 
852 185 526 655 509 240 
308 257 101 546 73 487 
553 912 556 122 387 397 
692 239 864 851 545 110 
838 182 883 300 857 693 
956 777 500 392 758 56 
974 440 848 804 437 857 
972 997 327 122 947 715 
318 628 58 613 74 149 
888 493 46 901 75 767 
745 378 419 509 416 227 
1060 723 270 884 400 630 
849 289 569 720 81 549 
1006 833 981 613 156 228 
746 338 929 723 260 917 
994 294 921 590 514 184 
733 199 674 791 510 70 
895 308 221 426 359 779 
554 973 188 174 460 915 
547 400 562 325 240 166 
644 467 833 357 740 619 
593 794 135 568 382 800 
902 831 262 960 441 705 
531 685 360 420 47 262 
696 707 510 122 451 932 
779 275 222 385 869 175 
446 79 821 339 409 333 
496 129 282 123 315 328 
941 866 297 966 3 280 
579 289 203 1 736 197 
316 52 108 296 125 292 
783 203 690 63 492 965 
832 286 304 223 248 924 
917 332 961 136 554 566 
701 726 144 227 517 845 
962 522 57 718 113 945 
767 148 234 818 842 949 
580 461 936 435 237 333 
543 21 185 623 908 615 
916 841 935 447 845 40 
662 72 569 443 522 983 
527 493 378 523 348 198 
1180 938 916 859 996 700 
916 884 831 283 732 362 
437 238 121 206 28 964 
560 115 254 288 266 772 
723 439 667 121 735 554 
875 151 987 534 564 582 
1005 263 523 57 983 963 
905 247 968 933 473 537 
947 536 588 291 978 638 
751 835 941 12 556 87 
695 525 16 623 869 110 
436 890 429 115 498 32 
847 334 298 404 690 519 
719 40 169 803 949 801 
744 69 534 653 867 249 
591 618 304 41 311 756 
525 527 101 143 995 323 
759 218 931 540 346 130 
879 959 309 690 944 236 
501 751 86 763 34 798 
664 895 426 123 164 420 
945 475 996 545 361 608 
772 39 238 905 261 112 
738 206 225 678 268 897 
880 788 602 345 517 137 
789 667 204 510 887 151 
623 521 439 446 113 824 
659 360 654 500 996 263 
653 765 700 227 156 300 
691 162 478 223 949 727 
602 358 873 394 649 359 
815 610 543 532 845 471 
674 424 370 76 394 38 
662 25 870 797 885 214 
854 201 838 238 969 19 
818 755 952 439 238 605 
748 6 604 911 616 789 
918 452 763 39 906 315 
737 288 515 633 205 500 
763 496 810 746 473 583 
677 23 711 17 816 472 
685 416 213 346 26 214 
417 435 306 130 55 632 
584 686 906 703 123 448 
832 572 730 613 950 400 
829 364 709 177 469 729 
685 198 596 324 294 209 
776 980 991 50 533 879 
857 897 998 99 795 575 
722 306 111 515 547 359 
840 270 64 829 883 581 
462 175 245 732 358 453 
725 390 196 304 245 870 
754 906 872 104 286 110 
553 349 566 189 267 524 
491 978 108 466 231 321 
819 842 467 637 624 816 
669 618 79 785 932 550 
804 997 250 134 267 407 
568 891 263 186 500 507 
666 263 184 831 43 720 
935 223 581 617 459 958 
1047 966 458 408 927 957 
835 999 262 554 126 27 
624 724 669 273 10 850 
591 66 196 768 67 835 
610 433 702 514 544 516 
557 753 859 361 57 127 
906 596 869 547 143 172 
515 876 809 265 253 367 
846 136 498 887 281 897 
834 692 244 786 342 302 
1073 809 604 760 272 666 
673 151 793 32 204 827 
789 659 797 286 88 345 
909 878 565 901 192 759 
1051 881 369 859 718 596 
547 330 53 734 407 101 
626 684 102 272 509 836 
1017 833 667 276 446 913 
905 788 920 487 578 481 
795 994 117 992 460 344 
885 205 580 311 340 572 
746 528 937 21 317 993 
811 619 177 201 392 320 
439 360 174 3 660 407 
693 806 138 91 754 104 
709 830 922 116 628 389 
800 128 923 222 961 299 
524 143 667 232 56 487 
724 809 108 676 289 89 
685 334 851 493 996 595 
945 524 391 996 162 562 
479 266 228 543 935 126 
752 65 420 351 436 145 
757 753 350 693 222 89 
699 757 276 57 822 544 
822 288 825 972 389 695 
573 566 459 192 617 94 
745 43 469 751 650 907 
780 420 85 830 587 743 
428 78 277 580 139 859 
662 129 553 644 618 291 
906 29 933 829 1000 21 
820 1000 588 658 287 428 
453 104 771 207 385 638 
367 199 42 35 986 409 
607 97 423 676 729 614 
663 172 213 757 218 699 
708 744 561 874 83 415 
493 41 534 88 591 840 
730 967 653 133 131 401 
956 905 459 11 296 929 
993 706 991 739 70 238 
579 318 23 368 523 464 
1058 946 736 677 999 186 
367 148 323 820 124 331 
870 749 350 252 697 642 
601 692 337 12 51 949 
350 194 452 28 42 46 
530 381 570 21 526 658 
522 370 232 363 276 970 
450 27 675 167 692 565 
775 903 592 894 285 527 
830 436 103 625 904 858 
474 506 227 656 297 367 
1087 510 392 773 792 747 
928 826 327 908 797 361 
623 172 376 70 452 255 
629 329 285 475 709 931 
611 768 236 346 973 698 
720 732 137 775 570 680 
537 260 605 671 486 119 
776 156 679 96 461 493 
427 274 134 182 696 273 
984 483 246 130 1000 693 
676 498 471 645 920 766 
546 235 745 61 72 415 
669 663 50 626 148 288 
834 911 279 932 311 829 
558 311 295 804 473 484 
746 231 25 973 713 910 
560 699 443 283 924 390 
449 193 668 56 603 280 
936 144 782 942 13 302 
532 298 443 652 873 87 
975 159 787 609 793 888 
904 270 469 685 579 737 
565 817 920 50 226 343 
664 657 744 297 742 241 
965 974 923 574 20 378 
1166 822 346 619 761 947 
610 370 583 450 200 532 
739 323 942 818 350 830 
423 29 1 543 835 373 
596 984 449 189 414 166 
498 535 136 808 390 594 
718 902 514 819 521 793 
896 381 76 452 916 276 
758 418 650 407 452 172 
853 880 192 910 173 152 
766 654 776 468 393 735 
905 47 921 48 851 342 
802 321 228 468 848 582 
574 621 581 703 869 28 
784 716 887 901 243 878 
637 499 771 935 67 123 
817 276 414 33 293 749 
966 168 869 81 873 951 
978 560 293 915 515 822 
766 497 212 914 965 591 
1066 753 717 974 762 82 
833 503 678 679 700 840 
842 551 525 151 873 569 
748 620 222 131 268 879 
720 404 369 794 46 197 
445 664 242 49 440 553 
852 378 467 451 573 764 
745 426 951 873 501 247 
544 668 46 660 249 982 
1004 419 985 890 514 443 
602 180 755 332 195 298 
665 613 424 323 671 631 
840 484 955 857 474 68 
523 126 787 653 743 58 
667 545 13 829 15 493 
882 30 661 812 838 120 
879 593 628 184 520 312 
1000 932 500 279 4 792 
1033 855 385 874 15 956 
465 142 250 548 103 699 
1069 816 407 951 186 561 
925 58 902 746 600 899 
1103 855 778 967 251 659 
1073 716 554 976 947 116 
722 253 128 796 837 150 
945 815 661 598 267 150 
772 576 364 523 565 366 
570 725 527 94 355 809 
714 259 374 667 536 406 
647 673 813 200 963 448 
549 223 965 145 936 43 
555 919 448 291 288 693 
968 759 642 506 993 759 
698 71 156 872 451 766 
662 279 269 968 962 818 
912 611 29 520 919 82 
930 979 275 885 277 888 
581 658 303 827 402 57 
835 218 493 752 82 269 
491 814 284 144 687 314 
952 315 627 386 754 423 
862 626 29 526 995 64 
751 622 377 291 120 655 
577 183 441 26 11 172 
672 265 263 261 501 170 
764 411 189 805 562 100 
815 246 333 452 983 742 
718 318 847 287 277 719 
795 217 425 786 754 398 
1167 692 769 350 626 965 
965 278 960 403 707 456 
854 785 298 747 649 672 
748 788 85 83 399 657 
447 146 24 473 303 887 
1029 115 979 884 833 847 
745 157 632 884 877 179 
773 597 541 359 904 392 
541 337 220 444 6 740 
375 526 168 770 171 53 
785 790 306 3 489 291 
1041 221 693 639 784 735 
592 174 216 120 190 824 
832 959 523 23 537 230 
639 983 62 989 882 42 
857 463 206 935 396 412 
735 981 783 285 237 679 
583 665 593 496 510 359 
562 473 634 96 710 767 
500 611 379 649 47 106 
595 46 308 806 370 760 
1017 450 699 226 592 890 
460 164 8 942 311 402 
904 483 925 585 621 271 
814 454 829 716 478 821 
528 263 497 320 637 662 
952 790 949 371 888 153 
908 503 423 599 865 28 
366 14 839 115 178 89 
