250 5 0
61438 62935 61563 57776 62918 
979 901 716 746 144 327 
526 251 732 3 521 956 
670 92 945 106 301 119 
637 551 347 408 276 442 
765 528 254 738 24 773 
792 363 667 189 371 298 
702 596 893 537 692 29 
982 128 853 823 621 34 
604 294 923 564 310 695 
901 763 519 60 828 796 
979 530 536 695 600 51 
610 654 279 821 182 898 
493 608 533 169 458 170 
981 342 941 284 487 714 
665 579 580 462 67 111 
581 459 91 283 161 36 
753 833 939 148 771 345 
468 99 954 14 460 235 
607 82 469 281 864 919 
526 691 134 221 63 10 
734 130 948 495 381 822 
681 493 210 343 363 401 
848 905 555 240 36 620 
463 239 892 314 90 102 
762 324 425 230 514 884 
731 51 816 217 954 710 
891 710 232 648 942 584 
962 983 371 685 807 279 
576 546 78 920 105 336 
376 724 244 226 255 258 
720 302 93 980 98 134 
997 977 450 553 880 731 
931 50 391 969 816 57 
