250 5 0
31492 30295 30997 30350 32889 
1150 656 545 469 707 921 
895 367 38 232 916 549 
741 564 628 861 721 548 
686 702 196 496 147 156 
501 423 482 510 82 230 
920 838 994 245 374 719 
1026 765 357 845 621 973 
949 802 4 163 829 543 
990 599 760 25 982 930 
803 702 929 582 72 883 
820 966 972 887 45 892 
415 15 81 856 756 214 
473 397 289 174 4 474 
701 644 461 829 709 199 
663 412 422 777 729 331 
824 466 854 936 612 267 
733 428 980 189 567 615 
812 65 129 513 667 766 
789 833 698 193 395 79 
1001 747 488 763 979 811 
714 838 823 538 134 262 
387 49 209 59 164 191 
776 4 738 582 593 579 
957 840 848 262 268 330 
780 467 564 836 997 772 
692 639 590 104 150 124 
835 665 1000 759 697 350 
1107 981 386 172 987 747 
660 69 627 500 524 706 
1055 415 902 987 319 251 
604 664 764 404 329 221 
1054 253 929 293 860 757 
1207 695 550 685 738 957 
836 945 430 215 491 311 
548 551 479 438 769 94 
603 6 697 129 154 204 
850 593 654 728 871 466 
795 889 927 551 528 964 
776 750 902 887 183 817 
709 208 282 787 208 69 
503 181 689 925 260 67 
809 991 785 631 888 485 
373 190 512 320 416 255 
866 772 799 846 873 967 
802 831 688 49 659 548 
375 446 514 295 188 37 
773 953 6 607 159 79 
825 796 946 120 889 618 
497 422 25 730 182 581 
1124 807 981 426 680 335 
698 831 373 773 423 924 
545 334 806 816 119 305 
998 372 522 795 825 237 
920 979 618 826 451 606 
591 911 269 25 1000 528 
668 944 425 601 441 567 
764 55 512 1000 294 778 
775 715 729 849 19 196 
698 568 799 767 68 399 
1071 587 648 860 70 914 
644 61 491 161 476 147 
766 144 6 888 538 212 
781 346 921 261 999 540 
793 88 113 760 249 793 
714 770 930 382 207 881 
868 361 108 872 659 278 
657 151 64 563 848 900 
948 515 926 281 99 695 
451 361 69 662 134 889 
566 256 18 714 330 141 
