500 5 0
189374 188415 184933 186122 179030 
660 622 843 859 630 183 
1016 718 49 999 953 124 
698 33 132 141 654 491 
464 95 410 498 974 164 
814 677 868 783 778 950 
743 146 628 69 510 927 
494 840 131 63 715 668 
815 739 837 289 323 283 
607 167 378 517 794 110 
558 647 607 180 236 910 
517 119 829 4 26 251 
430 59 879 280 182 229 
1000 559 742 797 924 220 
528 651 137 490 155 176 
568 127 338 302 149 442 
644 993 261 161 695 128 
770 20 638 829 717 828 
827 849 285 994 845 542 
1188 967 877 926 919 301 
1017 278 95 472 905 870 
1116 348 632 320 974 972 
583 982 103 72 861 355 
406 337 222 232 921 248 
784 523 524 124 360 967 
790 163 892 622 895 190 
567 611 86 812 211 672 
938 891 894 172 487 261 
965 508 796 619 191 245 
647 449 524 63 158 363 
898 640 470 967 833 77 
672 406 636 522 338 303 
436 275 953 267 379 305 
918 326 925 864 525 559 
957 893 826 446 26 150 
727 904 41 917 755 391 
923 742 797 948 226 945 
872 414 627 505 31 673 
893 120 716 273 975 980 
443 370 957 140 533 153 
911 640 370 527 937 198 
1072 925 805 956 953 623 
574 429 717 458 425 679 
672 73 992 808 7 597 
702 352 91 276 255 94 
601 913 702 750 168 459 
639 840 571 478 142 931 
559 205 144 946 204 399 
741 667 870 958 869 183 
716 130 487 794 166 199 
796 252 309 589 676 858 
614 540 862 591 331 422 
983 522 927 416 186 447 
1099 907 468 994 84 770 
747 665 879 41 582 427 
832 964 711 882 485 100 
460 251 203 140 480 827 
630 757 381 173 822 240 
599 671 886 32 169 957 
710 378 515 96 50 547 
857 969 321 567 776 517 
759 799 817 591 666 107 
933 102 291 802 694 295 
590 189 128 914 26 2 
551 923 40 174 878 4 
740 536 538 651 247 140 
613 465 216 210 845 307 
644 425 699 893 612 433 
982 646 176 927 420 331 
459 424 179 233 740 143 
1043 398 307 676 974 901 
894 629 531 257 296 355 
791 465 626 47 368 482 
759 809 723 1000 727 242 
662 38 589 458 599 799 
718 20 462 403 526 260 
676 572 303 582 149 524 
838 929 390 754 938 563 
394 245 242 335 188 130 
720 460 704 355 851 647 
360 120 17 133 754 469 
977 989 167 410 701 404 
720 656 238 704 210 932 
596 103 400 205 895 745 
511 116 644 611 77 737 
760 877 96 46 447 896 
705 289 844 317 522 700 
842 573 969 528 903 930 
843 477 146 826 917 84 
720 682 301 676 786 98 
467 876 22 563 21 47 
878 998 40 184 162 585 
763 330 105 637 121 222 
308 167 123 278 145 17 
863 39 995 142 628 488 
1025 536 290 683 630 964 
594 563 101 926 156 179 
651 562 700 590 770 158 
532 124 955 289 52 713 
1028 549 739 646 617 626 
844 39 52 737 958 43 
569 785 303 88 395 634 
625 22 211 303 892 276 
630 297 822 5 95 122 
668 464 926 537 969 142 
1282 933 698 857 990 687 
604 164 865 989 879 80 
762 87 568 885 478 807 
418 55 561 486 312 261 
637 392 271 675 292 893 
667 496 456 717 143 28 
810 417 891 777 818 962 
962 687 854 804 343 1 
524 13 376 765 595 545 
925 327 729 834 855 228 
679 537 555 119 586 438 
716 307 341 994 186 781 
284 251 242 428 191 301 
448 46 69 692 639 679 
717 811 739 344 887 785 
492 502 73 79 807 34 
1177 841 978 749 801 434 
861 641 740 323 806 405 
895 654 149 617 920 487 
681 559 99 293 731 966 
999 865 546 670 603 518 
507 851 228 28 745 144 
744 326 619 277 887 550 
567 736 231 466 766 283 
798 229 17 327 663 357 
804 709 387 373 54 946 
822 547 424 839 329 298 
541 186 113 250 118 65 
309 635 446 84 226 80 
718 870 227 16 727 224 
805 991 885 681 727 166 
917 459 390 871 355 835 
793 151 891 15 900 48 
1210 950 561 314 919 945 
583 186 37 60 463 359 
769 635 258 468 839 10 
833 908 554 271 956 866 
780 459 667 816 846 417 
635 774 56 862 618 289 
698 353 492 44 820 676 
844 898 168 763 710 472 
799 216 45 629 324 435 
898 970 560 773 548 221 
768 72 995 301 467 274 
441 382 379 221 652 66 
730 505 546 566 815 402 
749 262 317 909 630 113 
501 209 431 443 16 460 
803 276 941 446 245 593 
641 70 58 690 332 487 
1053 35 849 901 355 846 
615 887 440 566 526 549 
718 797 398 205 256 856 
926 707 328 571 80 896 
783 304 394 545 84 752 
683 101 327 155 828 423 
748 873 227 719 622 457 
525 284 392 70 100 732 
1167 940 723 848 476 560 
495 79 623 532 292 644 
623 772 104 830 442 939 
767 360 844 449 9 705 
689 495 489 211 82 905 
842 691 329 495 408 97 
427 64 358 634 282 692 
980 461 763 153 217 810 
451 14 230 131 946 820 
513 174 201 271 707 203 
645 678 653 127 636 328 
695 141 93 896 521 161 
743 858 872 423 779 203 
636 750 308 732 168 806 
426 83 424 212 807 7 
691 731 218 425 632 624 
566 80 583 319 94 368 
762 955 462 763 286 250 
572 980 723 327 374 96 
841 464 491 876 153 447 
898 911 552 268 947 763 
659 428 469 341 438 652 
254 74 6 336 84 432 
504 956 599 191 16 669 
499 612 156 92 900 110 
692 275 840 449 306 341 
1015 459 198 916 831 640 
463 149 86 955 582 375 
913 149 912 271 526 265 
439 496 13 233 189 813 
896 735 656 63 167 617 
403 369 691 210 276 329 
821 567 699 674 954 76 
847 974 29 445 58 293 
634 821 213 758 692 329 
1259 748 700 609 881 984 
611 991 25 926 600 152 
628 47 624 42 502 343 
625 944 979 153 17 731 
503 215 97 146 804 547 
703 587 210 8 326 108 
661 801 311 672 540 607 
771 494 961 956 314 648 
862 318 566 62 384 733 
699 166 794 214 148 753 
540 85 710 469 101 814 
666 682 152 199 702 951 
599 200 888 780 171 627 
1044 870 654 767 704 164 
589 691 478 341 124 930 
845 582 931 475 180 189 
701 333 41 860 141 533 
632 142 539 335 135 518 
548 336 163 847 930 383 
939 531 349 427 879 13 
817 546 755 115 40 247 
701 177 183 493 690 974 
944 251 658 966 750 204 
919 707 980 428 266 302 
660 723 447 668 428 53 
446 477 20 637 836 185 
946 570 945 820 194 853 
750 333 457 165 178 279 
473 636 75 314 208 608 
727 52 656 796 61 527 
891 926 124 350 566 20 
647 998 916 196 134 195 
359 360 197 272 479 163 
966 833 134 856 968 125 
1050 761 883 255 277 639 
602 575 226 686 111 949 
521 422 26 389 88 412 
1101 935 210 923 940 465 
971 603 924 174 842 183 
740 276 382 292 415 90 
461 143 212 720 572 603 
738 665 62 851 589 618 
624 520 65 895 128 469 
837 86 721 486 803 80 
830 712 999 176 101 196 
583 585 279 370 488 915 
832 354 194 795 108 877 
719 852 401 289 800 202 
829 127 786 904 795 380 
975 506 463 958 273 563 
540 757 753 606 379 8 
902 382 738 240 87 681 
478 775 63 132 734 278 
815 3 977 264 957 686 
922 534 439 636 651 731 
780 757 983 187 472 170 
687 884 577 806 19 10 
847 769 887 997 118 777 
773 154 274 915 219 985 
657 164 678 578 127 554 
820 982 408 359 359 434 
495 572 763 479 258 376 
558 952 115 638 385 97 
860 647 871 296 673 841 
808 829 117 823 396 884 
655 773 471 665 426 512 
1037 479 977 759 639 391 
912 718 931 624 165 641 
792 513 86 434 246 190 
578 645 93 124 987 915 
1055 469 951 314 692 923 
1018 767 260 800 571 278 
705 302 241 584 908 157 
906 652 237 652 519 342 
558 556 310 602 724 491 
432 358 321 112 182 914 
893 969 568 315 423 4 
669 27 826 170 497 781 
815 669 339 844 247 73 
560 278 46 216 240 888 
875 630 240 623 516 85 
565 491 523 152 298 249 
609 626 742 453 242 293 
1048 413 837 501 218 916 
680 269 825 372 425 200 
726 218 755 46 174 47 
955 877 535 244 216 777 
560 417 422 306 104 396 
753 320 870 234 370 863 
457 209 928 103 101 472 
941 961 649 399 367 135 
926 396 959 526 382 601 
726 990 858 472 33 821 
1102 782 891 842 947 640 
963 100 323 894 962 291 
997 936 708 570 885 164 
670 628 238 948 374 162 
888 498 780 186 767 559 
899 961 43 826 986 191 
641 107 286 798 139 849 
399 304 117 522 60 280 
881 314 659 948 372 497 
989 783 722 124 891 314 
692 377 147 504 926 660 
498 789 155 742 208 10 
450 662 358 108 137 246 
907 812 341 525 391 176 
754 76 737 324 199 414 
527 669 681 55 439 481 
494 316 366 527 480 400 
468 239 824 9 893 71 
944 476 682 834 718 285 
691 234 674 777 158 46 
658 986 936 565 89 97 
1071 296 899 866 863 351 
619 78 133 147 913 246 
953 875 419 953 49 679 
641 429 900 30 908 872 
697 64 714 70 999 1000 
695 855 723 953 260 260 
1048 864 869 423 257 530 
607 612 343 410 457 335 
885 47 981 263 543 272 
670 477 996 513 599 718 
742 468 665 541 534 547 
967 963 777 486 160 886 
860 377 948 270 858 635 
897 393 501 121 858 186 
705 532 488 177 383 13 
814 632 822 186 567 293 
691 80 713 72 750 744 
870 686 306 18 817 283 
909 371 799 580 852 842 
637 864 645 211 630 571 
793 193 211 900 815 877 
