500 5 0
60895 61845 60243 60758 60708 
931 756 902 927 146 756 
840 14 753 132 661 562 
613 30 931 844 805 408 
809 185 616 383 757 369 
730 676 173 107 117 693 
599 415 817 535 386 88 
465 102 42 35 628 581 
515 461 356 653 72 587 
523 101 283 390 812 572 
466 468 126 208 311 377 
779 717 8 535 380 325 
589 243 531 540 178 222 
675 960 358 935 766 268 
694 301 239 773 491 843 
768 420 392 163 81 476 
1028 713 528 582 674 986 
768 876 461 211 964 1000 
821 938 77 393 599 271 
715 292 362 586 493 63 
445 7 144 156 944 12 
275 677 3 403 128 14 
562 226 165 272 679 442 
1077 558 817 38 709 896 
717 924 720 635 101 954 
882 948 361 104 169 764 
808 132 335 743 154 809 
808 763 837 233 499 485 
806 937 143 614 131 676 
949 836 805 382 193 246 
880 498 300 211 961 391 
934 722 833 469 658 527 
773 334 51 867 740 283 
513 624 357 400 884 226 
550 953 762 351 257 166 
1058 909 957 268 851 771 
594 342 213 285 12 334 
806 356 377 289 529 370 
621 409 215 626 528 894 
581 866 410 782 91 475 
672 451 179 533 213 33 
1034 571 644 198 670 655 
731 548 46 207 585 217 
1054 866 719 750 192 722 
1049 401 777 679 862 340 
998 794 576 341 294 725 
894 48 716 418 488 618 
599 532 717 180 71 217 
499 980 424 229 707 124 
596 30 828 86 978 867 
821 556 906 282 637 593 
589 367 908 768 255 196 
614 161 641 350 115 556 
600 579 431 147 288 95 
494 5 200 195 657 432 
758 577 165 219 507 764 
910 430 778 101 123 665 
663 479 497 9 861 684 
717 198 966 520 193 114 
942 435 548 726 227 762 
1182 824 613 161 974 984 
459 91 351 4 843 426 
1002 593 594 403 333 904 
871 824 795 287 607 256 
770 311 144 15 449 888 
717 255 154 356 811 73 
407 328 392 101 479 651 
898 201 175 535 456 872 
680 787 345 618 72 384 
729 543 860 297 690 917 
890 826 980 132 132 89 
882 986 56 44 934 866 
655 326 157 582 19 446 
787 722 130 471 883 880 
810 407 417 935 900 600 
776 179 404 783 697 390 
618 583 69 319 806 708 
812 492 311 601 112 939 
941 145 423 426 713 899 
976 966 473 549 209 965 
724 673 760 133 226 691 
833 865 22 856 192 851 
577 288 710 274 313 784 
679 507 548 574 20 111 
943 648 551 795 119 532 
692 64 429 664 855 467 
693 44 326 368 580 397 
632 357 596 439 331 676 
1019 743 762 620 222 780 
874 481 723 415 689 933 
869 1000 18 318 341 574 
1080 250 453 664 699 955 
1109 841 789 765 792 67 
808 646 904 541 468 184 
704 67 832 355 312 743 
958 549 414 629 524 244 
812 462 994 336 505 760 
635 667 199 537 463 40 
628 645 409 485 447 529 
843 771 930 37 931 439 
525 329 621 317 194 318 
540 477 276 153 102 112 
574 244 137 667 781 135 
828 967 806 372 240 393 
470 172 746 385 33 324 
