500 5 0
62532 62189 61040 63716 63922 
587 730 773 750 350 324 
672 961 693 864 76 649 
861 881 47 348 710 131 
862 956 713 437 390 844 
1064 504 868 608 657 804 
637 418 712 283 551 223 
630 251 402 889 861 563 
720 735 662 644 804 720 
586 112 269 522 276 21 
561 283 216 337 924 1000 
497 231 519 739 662 311 
644 308 103 93 276 686 
727 79 74 809 763 859 
783 297 254 248 983 422 
709 452 799 547 22 810 
681 630 383 794 937 620 
855 757 517 275 863 261 
321 653 441 211 40 148 
770 492 725 721 219 672 
419 114 552 274 169 480 
868 261 720 373 552 174 
815 334 929 921 986 292 
505 991 36 734 123 189 
819 653 335 132 505 262 
924 613 513 650 156 689 
730 441 821 170 587 415 
854 225 201 797 200 975 
718 24 91 707 347 158 
977 213 606 723 858 798 
663 414 157 455 614 750 
864 124 439 575 392 700 
772 556 477 392 774 583 
588 120 876 1 269 318 
458 178 63 71 553 435 
660 806 566 496 22 515 
922 501 917 651 833 878 
428 115 543 619 690 48 
536 211 659 17 247 942 
1176 768 843 709 642 540 
699 472 875 775 927 140 
1108 640 920 951 120 849 
762 47 845 645 461 920 
682 836 566 306 33 183 
655 5 336 136 489 394 
843 738 106 562 721 494 
1051 324 965 529 478 882 
775 276 791 206 149 381 
865 203 448 989 486 974 
808 861 787 641 932 729 
786 990 976 501 118 947 
865 674 646 189 514 800 
733 773 840 413 683 275 
745 989 979 716 24 941 
664 401 229 693 885 460 
909 499 3 993 558 867 
717 408 687 124 859 841 
462 196 782 621 321 346 
753 533 927 865 195 380 
764 266 260 999 909 993 
824 658 702 626 101 610 
552 920 298 179 675 686 
413 90 237 686 198 658 
828 998 696 43 799 79 
329 330 439 568 176 47 
1056 754 87 751 831 594 
562 472 98 626 420 109 
924 339 406 739 867 729 
862 873 792 761 152 646 
421 454 409 27 360 152 
584 504 637 386 340 829 
1097 522 479 916 432 677 
743 324 668 762 269 253 
760 931 206 758 524 645 
430 207 161 188 339 752 
970 951 131 246 424 905 
600 174 669 738 119 627 
804 899 327 784 954 266 
892 441 922 715 239 564 
530 718 391 520 42 725 
937 536 811 551 692 955 
722 47 721 86 472 858 
567 71 596 782 237 160 
599 189 946 100 243 321 
940 792 50 702 613 144 
398 482 162 572 474 52 
1000 198 996 832 75 936 
500 887 770 393 93 325 
440 562 424 583 436 31 
343 274 242 421 314 358 
580 399 611 901 252 300 
745 454 369 811 843 914 
667 505 18 548 454 478 
731 973 55 701 459 885 
577 365 269 585 503 712 
615 878 326 34 361 475 
1034 771 41 705 760 488 
822 457 806 120 787 446 
773 971 486 184 102 898 
639 345 845 300 246 235 
819 152 680 97 842 998 
751 498 810 546 267 676 
887 682 967 357 175 709 
1007 574 662 835 598 605 
912 849 90 628 86 965 
1060 178 102 846 928 760 
534 123 603 123 237 32 
786 681 942 135 18 262 
777 657 421 490 752 609 
895 730 874 491 271 81 
863 864 565 413 540 973 
1018 833 616 386 775 459 
703 244 169 742 730 677 
904 754 912 33 346 633 
549 994 69 295 447 514 
572 188 74 886 350 986 
643 969 823 35 367 424 
259 442 147 71 421 99 
757 578 902 161 865 786 
574 851 823 510 384 130 
878 201 161 983 139 494 
1006 879 212 339 767 381 
717 450 241 174 213 296 
856 404 967 631 48 729 
822 205 38 554 748 788 
379 188 701 566 249 106 
641 311 199 304 151 345 
879 835 400 381 894 681 
516 481 930 60 340 465 
784 822 121 837 649 244 
690 204 769 569 270 495 
606 104 195 52 583 73 
653 162 750 962 225 525 
578 981 90 183 315 404 
703 375 976 146 264 653 
797 487 551 61 389 525 
776 129 933 759 306 234 
544 715 272 423 692 153 
709 250 932 780 156 998 
628 314 454 429 960 686 
483 428 578 426 26 5 
726 159 258 385 246 834 
650 362 109 784 821 932 
637 15 826 268 906 159 
612 841 194 347 522 611 
733 799 710 517 642 340 
969 951 410 215 579 369 
1030 776 973 626 579 428 
617 618 157 589 712 195 
758 334 584 725 689 58 
665 256 92 56 201 855 
613 350 66 722 273 347 
224 7 100 155 226 488 
897 579 469 733 537 376 
689 491 434 445 391 960 
736 541 63 204 836 847 
1059 910 121 930 456 842 
993 765 364 439 928 589 
950 623 907 244 166 540 
1030 742 871 643 629 56 
713 115 569 250 941 593 
730 280 809 700 313 731 
907 634 741 238 453 462 
384 240 34 51 869 701 
787 167 835 99 979 794 
700 25 969 563 17 808 
1087 306 321 986 750 822 
575 851 259 448 469 133 
869 674 197 433 137 613 
625 344 605 1 400 322 
882 980 923 655 879 828 
1064 481 157 695 729 792 
873 513 642 624 174 221 
867 498 758 932 297 269 
377 254 330 3 225 585 
566 613 332 357 35 432 
477 429 70 47 963 52 
885 996 853 335 904 341 
666 909 187 815 786 254 
468 169 84 513 401 391 
484 489 645 748 10 281 
893 471 960 572 174 130 
485 421 38 678 195 81 
961 73 749 363 710 999 
933 482 807 754 319 163 
742 14 11 805 934 141 
1114 732 893 945 41 515 
625 473 857 689 553 20 
860 980 757 245 875 922 
536 201 548 209 213 494 
951 477 136 589 972 298 
1034 967 339 645 607 458 
617 920 559 17 563 386 
1040 871 637 815 435 651 
564 358 978 119 890 63 
845 560 200 160 593 453 
1055 943 589 534 682 119 
1200 973 703 532 652 817 
682 209 361 964 945 391 
937 987 474 349 846 852 
719 285 626 452 459 551 
732 544 907 164 325 67 
648 642 136 643 974 562 
725 463 32 381 766 237 
664 374 783 838 557 642 
866 588 32 210 911 427 
455 109 244 263 224 325 
683 478 255 342 716 847 
807 170 653 648 692 426 
604 771 836 896 61 67 
726 396 289 606 235 864 
847 927 879 155 553 266 
641 80 8 872 747 946 
708 460 67 38 613 201 
778 355 218 203 894 647 
523 508 70 34 528 447 
1038 259 667 798 324 728 
883 897 456 290 424 782 
581 853 571 3 44 353 
670 920 117 359 501 647 
883 751 256 738 891 514 
617 839 526 987 361 134 
825 602 638 73 466 170 
770 605 284 475 52 5 
955 41 317 698 950 411 
444 635 525 357 56 125 
835 407 375 771 445 657 
754 449 30 428 971 778 
649 474 493 729 964 250 
845 89 389 628 876 278 
896 604 624 649 865 553 
855 247 299 380 407 675 
686 658 172 278 664 318 
681 796 212 105 658 562 
851 195 684 576 330 943 
483 188 98 121 775 397 
632 220 991 330 125 627 
612 116 40 525 648 730 
942 814 501 843 299 96 
788 488 131 943 75 308 
511 886 79 479 22 515 
723 618 539 913 567 790 
645 413 83 964 879 600 
647 561 558 503 266 862 
518 629 20 528 237 198 
740 757 537 1 276 617 
695 586 211 126 746 290 
534 334 270 134 206 779 
563 330 505 661 119 519 
545 11 947 300 694 474 
563 629 203 418 759 35 
522 481 570 134 785 241 
1036 998 291 627 753 84 
625 783 409 269 701 811 
794 278 726 987 872 261 
1022 322 761 717 67 777 
555 447 161 685 821 131 
894 988 849 574 207 39 
832 982 613 154 695 612 
581 474 355 15 250 539 
696 952 155 125 819 684 
522 861 194 73 881 263 
516 796 271 928 160 355 
891 710 720 188 689 18 
954 313 530 969 120 779 
924 418 703 551 815 521 
635 304 462 455 546 116 
876 696 329 353 724 223 
1072 468 852 805 423 514 
608 530 276 636 140 828 
538 273 682 39 25 625 
401 20 144 143 424 679 
702 226 923 68 314 697 
822 571 298 401 264 86 
437 359 26 202 757 189 
1172 928 584 926 806 563 
534 585 354 566 150 557 
753 579 74 799 45 409 
895 193 294 727 600 529 
1033 569 540 792 337 579 
814 511 351 312 561 464 
823 980 780 180 120 233 
521 308 845 391 98 56 
896 636 745 277 4 730 
751 315 895 407 69 606 
596 825 381 311 168 751 
787 567 951 632 653 922 
616 203 315 218 637 423 
794 696 692 802 338 603 
618 883 441 787 72 659 
822 682 618 164 304 161 
907 780 272 192 943 945 
852 80 775 138 829 894 
735 697 822 85 699 764 
979 640 934 473 875 557 
1015 257 598 382 875 633 
960 130 606 403 403 926 
737 804 788 70 900 959 
749 496 919 143 615 624 
808 906 734 470 76 316 
420 508 76 479 123 614 
1040 966 846 760 555 288 
966 711 237 164 915 960 
938 482 357 656 653 319 
632 431 739 463 598 402 
837 38 441 984 215 835 
583 803 589 32 390 368 
1037 763 990 672 163 937 
793 604 274 969 751 678 
561 828 687 455 103 529 
815 808 381 303 471 205 
1009 186 185 864 393 926 
846 514 982 848 947 315 
826 196 707 952 766 612 
861 3 338 753 526 545 
668 283 898 6 487 921 
703 661 690 246 807 961 
917 909 698 522 466 401 
664 320 730 866 137 594 
641 443 761 91 858 87 
851 245 182 625 172 708 
619 111 822 155 827 16 
457 275 177 99 718 167 
914 463 677 417 826 852 
1066 540 681 697 475 862 
525 230 121 264 667 229 
580 544 340 973 764 8 
1197 728 912 601 262 999 
928 349 279 589 600 343 
1047 416 331 998 938 500 
844 4 286 745 472 947 
687 619 352 671 328 692 
959 477 968 777 953 447 
641 248 924 263 670 902 
746 368 318 850 416 630 
672 9 411 223 600 388 
830 867 590 840 651 263 
812 193 449 358 405 758 
865 712 565 868 849 968 
675 683 464 565 593 127 
908 622 868 305 433 803 
611 330 223 218 938 922 
920 848 88 469 80 637 
494 428 389 5 262 701 
789 571 150 651 619 488 
844 196 168 106 921 769 
887 761 306 808 58 797 
426 124 548 110 362 735 
986 579 125 823 527 846 
1068 971 688 764 907 897 
1058 934 950 97 589 732 
909 424 869 712 242 641 
667 606 184 698 971 452 
726 304 430 373 568 750 
892 698 552 956 635 967 
803 427 657 487 635 764 
921 683 257 400 294 477 
736 11 404 432 192 562 
623 933 689 436 443 571 
698 530 820 751 794 324 
521 34 940 895 473 206 
599 24 117 583 943 304 
1029 459 812 460 909 734 
820 818 720 878 472 174 
849 487 424 329 305 812 
608 353 456 507 332 382 
724 34 11 511 840 18 
1041 770 665 855 682 8 
748 727 979 271 457 896 
547 53 257 219 808 645 
885 223 225 993 526 525 
459 952 29 148 154 462 
648 247 120 277 410 307 
647 132 66 486 879 450 
850 744 894 857 242 2 
804 797 983 137 943 512 
750 114 351 538 826 455 
522 514 60 273 560 402 
921 335 388 957 727 277 
620 352 480 32 252 204 
771 751 80 28 613 91 
525 636 216 359 875 528 
842 827 828 980 672 808 
805 795 284 184 644 220 
684 883 688 549 358 668 
537 862 699 211 79 574 
421 54 327 65 839 296 
775 527 102 853 673 64 
1105 676 783 128 948 907 
864 48 661 871 754 588 
1032 783 46 653 766 431 
815 264 59 998 759 386 
631 145 655 514 61 283 
321 4 384 306 85 371 
618 893 296 425 967 264 
943 296 334 585 763 308 
967 858 700 48 627 415 
888 552 529 3 693 665 
963 520 271 350 740 989 
653 429 289 518 730 97 
703 563 156 348 48 886 
503 475 489 176 554 362 
882 407 929 852 62 208 
919 714 670 310 92 381 
809 831 301 639 259 613 
942 202 976 117 556 667 
802 17 983 653 246 955 
748 294 145 137 317 998 
643 863 289 613 328 48 
867 296 966 389 42 278 
596 804 544 303 580 384 
557 430 974 90 279 312 
790 135 187 955 577 345 
784 679 288 314 291 340 
556 735 587 259 755 383 
587 3 769 644 105 761 
