500 5 0
192138 188195 180749 181263 183890 
861 492 205 253 41 831 
612 51 734 874 26 481 
526 622 343 575 622 109 
916 530 594 610 749 293 
584 777 489 875 84 697 
608 489 182 542 108 304 
808 551 832 239 669 689 
895 900 238 115 875 965 
716 444 49 403 428 33 
695 346 839 35 256 248 
675 315 729 164 668 372 
537 137 633 151 40 427 
617 936 11 194 375 821 
828 358 129 643 740 647 
870 956 641 614 978 163 
801 842 603 709 189 958 
934 641 730 670 587 628 
541 74 131 245 160 191 
932 858 262 715 994 472 
841 20 721 827 757 153 
582 443 925 468 559 366 
838 237 727 926 452 847 
386 417 69 532 223 580 
854 965 647 725 591 322 
801 755 943 466 359 121 
645 573 612 736 304 870 
791 271 822 523 710 837 
892 789 80 277 489 857 
1132 738 956 835 67 947 
883 412 254 214 645 763 
589 481 547 117 453 990 
631 410 144 470 384 392 
528 892 1000 214 279 58 
620 89 85 748 918 92 
665 856 256 79 127 513 
675 249 299 238 841 215 
919 637 511 781 393 5 
796 96 631 993 638 485 
382 23 664 33 37 397 
429 445 5 70 783 468 
1155 582 820 566 628 913 
729 457 406 801 736 844 
518 41 43 37 348 816 
826 553 577 747 683 141 
864 754 314 220 79 946 
1030 857 426 829 409 350 
563 964 257 23 880 515 
581 821 310 594 444 446 
933 996 900 435 220 488 
772 747 165 634 734 836 
987 656 37 481 588 951 
597 787 580 181 580 120 
645 428 478 478 473 341 
815 109 209 681 717 467 
901 582 938 966 327 187 
708 670 666 296 830 591 
810 509 880 392 105 983 
956 130 953 435 469 710 
1190 888 478 626 949 706 
699 623 430 498 848 730 
363 552 173 268 527 26 
596 42 290 587 348 68 
888 797 761 763 259 719 
778 528 817 172 85 841 
1153 342 999 902 712 443 
1073 955 408 977 772 233 
601 761 3 195 784 417 
833 948 736 388 263 857 
505 8 744 325 358 117 
1130 998 887 786 884 5 
930 829 873 904 964 804 
565 253 738 550 511 295 
597 479 25 599 276 788 
727 658 896 576 592 774 
859 804 238 465 201 460 
906 395 394 855 220 717 
759 75 491 419 85 522 
872 209 744 515 297 679 
1192 993 977 689 812 962 
457 253 356 289 717 14 
804 100 591 332 555 980 
900 325 599 501 122 774 
673 273 610 385 10 501 
1177 777 824 341 951 651 
989 665 54 794 272 924 
930 600 261 942 607 182 
595 692 412 375 306 583 
695 443 760 804 597 492 
786 163 767 480 454 29 
560 493 237 116 662 633 
667 787 522 961 103 789 
901 360 872 652 563 654 
888 545 772 534 39 105 
616 18 463 927 202 962 
487 328 961 439 425 259 
872 583 650 379 432 400 
758 418 67 573 323 194 
565 834 30 256 179 918 
725 32 737 716 976 283 
899 404 935 724 990 347 
727 684 645 732 77 337 
666 773 6 912 304 81 
590 498 506 298 249 780 
837 276 830 300 67 556 
873 864 433 645 533 866 
797 294 163 488 984 527 
838 372 824 120 548 226 
818 784 596 755 149 11 
842 906 734 38 571 149 
800 368 418 644 947 609 
763 545 807 613 948 274 
883 953 903 676 824 720 
360 265 514 200 200 282 
478 279 856 518 467 76 
579 589 662 322 323 73 
862 496 554 315 768 835 
656 722 694 801 717 124 
970 455 844 644 170 536 
551 340 875 121 216 937 
853 771 895 913 629 672 
685 725 997 610 808 282 
1141 448 334 961 674 798 
932 606 609 686 554 876 
702 998 376 49 664 293 
645 420 448 888 826 173 
714 844 164 812 263 671 
928 260 716 442 233 828 
694 239 996 808 49 275 
528 167 692 187 649 757 
602 94 776 930 229 739 
889 806 664 642 449 16 
968 616 770 134 534 734 
428 9 374 545 46 146 
633 491 619 324 464 888 
582 220 285 489 438 326 
751 538 663 367 76 133 
896 560 827 784 806 756 
396 589 328 81 639 239 
644 721 907 882 70 240 
846 758 767 256 806 31 
915 111 242 413 345 977 
931 315 896 657 88 381 
579 558 37 156 673 41 
422 275 565 10 270 460 
839 507 862 815 548 42 
871 802 393 935 106 695 
1111 764 463 395 953 829 
838 671 875 336 926 982 
717 952 141 666 39 500 
474 842 30 60 29 339 
609 479 919 922 89 82 
361 214 265 592 276 316 
791 369 514 829 654 167 
1113 889 845 803 866 318 
1121 962 525 707 279 967 
804 923 677 923 257 301 
1129 898 834 979 512 776 
771 984 434 312 626 913 
361 207 33 658 169 465 
940 841 966 484 785 284 
928 269 72 569 937 447 
885 679 966 455 272 10 
915 196 121 949 538 568 
492 504 648 427 480 56 
720 110 490 92 160 648 
895 721 7 774 581 635 
800 708 208 643 585 571 
949 136 471 407 921 513 
490 863 312 32 56 233 
423 342 775 242 246 461 
581 803 181 679 805 144 
763 583 564 781 829 10 
412 35 311 897 382 409 
669 69 276 26 560 963 
720 22 161 500 578 753 
741 715 648 83 245 200 
618 708 146 354 311 771 
699 662 162 182 639 695 
924 630 646 221 914 903 
588 182 36 322 697 326 
691 26 771 878 335 397 
455 265 74 421 457 197 
398 651 879 92 165 136 
635 404 516 879 884 446 
458 210 813 49 193 811 
1077 593 633 889 558 881 
850 144 644 902 846 40 
616 510 351 193 53 720 
612 714 193 398 426 706 
621 469 425 764 108 440 
850 306 130 872 235 569 
1127 964 824 968 942 82 
788 877 498 15 828 741 
730 948 184 398 692 617 
479 56 268 356 938 26 
925 980 817 866 18 275 
680 668 721 950 251 193 
699 598 98 277 982 794 
825 570 716 986 419 929 
686 701 548 844 906 24 
657 934 775 503 562 474 
489 75 79 740 525 322 
713 81 168 575 618 248 
581 746 250 746 932 98 
445 805 174 393 595 162 
910 140 300 951 314 587 
912 755 652 190 1 488 
749 999 143 527 631 518 
799 681 430 928 216 917 
682 275 914 267 466 323 
870 298 203 857 816 944 
485 901 52 115 425 786 
1000 865 433 172 868 174 
743 419 809 225 142 679 
425 761 69 69 964 116 
770 277 986 888 484 928 
894 757 638 655 712 974 
800 983 363 44 334 590 
701 718 167 592 183 814 
562 823 47 3 764 812 
847 924 726 57 295 841 
639 524 168 535 101 966 
356 590 734 156 101 133 
818 560 58 963 746 93 
724 470 807 452 673 58 
724 142 45 280 602 97 
882 219 393 793 474 528 
638 572 134 403 878 270 
1083 145 963 551 784 688 
516 451 163 42 412 565 
614 542 457 636 645 481 
871 241 272 710 791 298 
922 869 120 546 852 591 
722 649 921 526 692 598 
970 693 50 450 733 914 
585 119 625 23 898 673 
955 870 766 358 759 510 
823 1 825 431 487 516 
535 467 958 666 21 384 
687 1 267 278 995 221 
405 180 259 282 775 97 
982 936 595 384 178 941 
665 322 182 869 161 41 
532 620 547 546 222 274 
767 708 303 605 375 279 
369 33 483 462 348 384 
562 73 776 350 677 630 
823 610 930 570 564 625 
652 460 590 662 284 353 
829 132 891 508 41 430 
629 693 191 378 578 985 
872 846 251 417 479 299 
641 833 800 957 248 80 
530 941 113 186 412 537 
575 681 781 246 184 742 
936 117 845 405 876 350 
636 769 553 976 145 211 
984 380 662 197 914 865 
645 725 144 931 259 417 
638 569 454 446 859 145 
816 24 746 573 926 818 
950 640 892 613 495 411 
790 416 360 538 245 131 
354 300 547 110 24 735 
531 699 36 611 7 326 
540 275 404 897 458 249 
647 54 300 87 734 172 
754 334 561 637 583 30 
757 229 352 495 122 973 
994 459 818 427 791 743 
479 231 504 424 158 239 
718 127 922 113 897 28 
708 589 33 631 821 326 
576 358 714 835 703 250 
473 997 295 266 510 24 
600 820 681 600 345 319 
688 812 795 248 919 409 
981 635 456 924 754 177 
400 443 264 96 242 646 
567 482 597 645 765 313 
876 631 980 255 228 508 
715 224 872 169 560 497 
857 357 866 66 911 457 
937 787 453 724 356 820 
780 601 647 577 348 101 
971 471 817 613 962 626 
690 564 182 166 413 874 
708 731 279 374 468 187 
610 357 680 84 699 418 
906 664 643 893 964 987 
883 359 225 650 299 477 
469 945 8 91 601 229 
556 103 67 482 246 58 
560 788 82 262 431 829 
789 576 559 461 108 607 
885 495 963 683 741 648 
609 320 67 386 658 897 
598 879 202 261 103 810 
944 251 286 784 797 799 
943 408 770 834 915 921 
683 363 203 60 565 158 
795 515 433 931 585 60 
987 943 456 784 675 446 
737 859 166 879 49 430 
826 226 398 55 433 789 
509 60 514 37 395 373 
962 826 542 336 783 934 
626 204 454 715 280 207 
935 752 960 725 36 811 
863 176 735 365 689 650 
852 87 540 753 570 188 
928 277 153 442 485 1000 
864 285 744 553 489 470 
904 554 692 258 731 70 
701 670 9 905 654 109 
841 543 52 595 557 472 
816 867 740 182 60 136 
756 667 955 439 319 272 
