250 5 0
91901 103057 97326 91682 92712 
1087 521 896 136 984 524 
816 345 510 958 318 255 
448 298 886 748 12 85 
892 844 709 611 100 253 
674 600 762 78 59 204 
689 605 56 98 791 178 
592 383 15 112 241 144 
558 188 289 226 107 456 
622 106 539 464 507 813 
942 628 956 802 359 25 
766 923 870 21 154 105 
734 82 973 99 800 583 
441 747 2 394 43 669 
703 206 385 764 546 629 
737 102 615 721 565 519 
524 459 521 281 28 272 
389 511 166 73 188 97 
1022 704 743 290 82 882 
851 613 542 89 560 827 
655 483 873 890 291 526 
869 731 577 736 978 399 
709 746 634 890 105 673 
292 147 23 150 343 399 
845 279 550 264 306 829 
572 192 390 182 84 186 
881 716 465 345 224 390 
970 705 711 888 141 752 
513 792 149 758 558 182 
894 75 682 780 545 585 
937 967 453 408 397 846 
906 405 783 612 337 355 
649 302 839 706 141 673 
919 637 748 887 475 967 
647 621 857 500 653 279 
862 987 324 861 220 721 
474 138 390 39 798 197 
1055 307 660 922 949 912 
380 768 166 263 495 85 
923 846 375 843 163 474 
787 257 418 407 855 305 
800 397 132 25 820 712 
731 228 172 192 789 8 
718 21 236 734 513 538 
580 25 790 658 506 120 
916 630 537 869 662 443 
1030 636 464 91 728 734 
914 501 245 377 314 998 
704 926 222 898 663 526 
369 633 416 242 69 228 
741 77 176 680 67 858 
749 147 349 895 23 342 
562 762 261 34 160 806 
651 342 840 962 90 863 
495 116 71 420 372 321 
595 486 356 327 764 31 
489 406 904 50 422 143 
1003 487 851 976 361 741 
960 752 337 226 257 912 
661 310 862 366 683 711 
605 555 220 372 647 114 
808 238 548 196 889 706 
896 822 389 856 937 608 
587 943 322 160 415 304 
1104 734 752 955 820 420 
843 586 736 489 216 312 
919 569 774 193 117 885 
1096 874 842 222 824 544 
557 55 515 73 915 123 
759 909 877 424 209 569 
322 23 672 13 370 329 
1082 642 839 991 665 831 
498 48 771 341 322 58 
707 838 691 195 645 376 
922 1 802 355 744 907 
859 98 594 983 235 670 
642 726 322 678 590 869 
1095 727 804 721 977 525 
900 914 472 426 544 894 
494 343 635 464 199 719 
733 393 409 490 167 460 
865 751 829 804 165 889 
564 405 70 874 40 235 
813 682 570 834 598 368 
832 892 881 317 588 671 
799 877 897 19 864 760 
1171 716 860 517 941 471 
520 593 862 83 441 327 
847 995 54 770 733 509 
563 337 450 616 172 911 
887 413 676 724 637 778 
581 746 704 223 663 333 
683 215 435 922 844 909 
940 682 255 961 534 410 
537 363 212 403 346 652 
862 895 391 982 770 954 
705 659 891 984 731 185 
862 543 412 87 225 703 
608 148 811 173 101 912 
638 640 746 961 184 84 
960 163 460 489 740 854 
918 214 301 969 647 704 
835 328 542 590 872 422 
904 923 392 682 163 807 
723 602 348 388 219 684 
869 358 400 622 151 971 
688 589 224 778 810 817 
907 812 95 926 743 347 
593 616 569 933 332 93 
925 734 997 205 461 370 
930 434 723 112 233 861 
1016 660 982 276 678 192 
989 285 530 777 835 231 
608 817 638 412 980 81 
687 513 665 982 353 102 
745 427 707 674 654 883 
683 977 166 89 960 633 
345 496 358 218 172 354 
879 716 465 131 806 921 
1113 726 300 996 837 597 
691 591 864 703 87 88 
731 293 739 181 91 411 
786 588 626 79 755 179 
793 655 974 643 666 760 
623 892 231 913 680 135 
743 304 99 874 326 42 
745 35 113 259 248 939 
914 550 887 671 59 689 
850 691 184 816 691 240 
888 700 456 921 956 533 
