250 5 0
64099 63819 62220 64590 62855 
796 451 184 4 798 243 
910 509 406 133 868 494 
498 34 537 763 772 291 
1067 187 832 881 386 810 
1140 872 931 490 918 869 
864 651 698 430 156 653 
864 361 617 404 946 794 
748 293 623 429 263 900 
745 777 558 571 557 576 
593 45 155 738 744 473 
897 845 626 456 539 786 
356 338 561 28 86 235 
317 12 428 4 436 341 
490 58 6 341 680 205 
901 255 641 831 913 988 
551 343 173 935 360 635 
595 808 154 599 793 96 
696 164 387 458 786 547 
973 697 501 236 434 800 
1040 956 476 219 799 759 
592 165 960 69 371 852 
897 895 247 953 663 601 
882 817 158 419 545 230 
790 301 814 871 16 876 
901 644 778 162 839 660 
751 63 362 729 299 437 
968 352 506 678 581 700 
779 137 472 227 985 243 
912 534 749 399 928 518 
941 819 176 764 464 138 
683 906 379 79 283 758 
995 460 654 499 491 920 
498 966 50 26 696 232 
857 405 311 173 955 709 
822 283 250 717 588 737 
893 757 912 910 686 69 
490 381 348 389 889 384 
782 215 326 866 577 664 
700 670 154 56 478 765 
432 422 943 186 135 334 
804 560 657 906 241 13 
544 285 384 17 641 948 
1167 820 692 907 732 262 
867 159 180 971 138 963 
540 772 498 57 353 151 
500 804 907 92 201 492 
807 534 494 875 789 377 
882 738 28 120 807 272 
940 605 59 759 333 695 
700 478 403 717 765 838 
613 988 346 43 197 999 
670 212 437 995 526 259 
846 394 434 335 761 421 
845 82 981 280 99 416 
808 721 552 269 334 683 
602 840 311 532 498 146 
773 536 999 13 56 861 
772 446 85 642 56 148 
507 316 939 169 372 299 
1073 571 827 788 943 995 
1134 944 239 655 972 473 
448 884 166 221 448 427 
838 199 564 629 291 825 
919 335 621 754 555 528 
686 906 248 665 492 893 
770 238 301 744 831 691 
708 790 657 464 433 222 
598 544 897 456 110 288 
