250 5 0
98957 92395 92576 96199 94103 
732 780 762 143 599 139 
1151 371 844 605 813 664 
782 343 445 651 899 775 
937 863 831 365 802 221 
646 618 686 557 151 743 
773 400 428 202 851 935 
740 723 781 343 928 394 
623 724 205 522 779 479 
744 31 466 715 361 270 
974 980 806 65 829 985 
521 850 177 60 615 695 
705 502 121 758 607 192 
1040 549 454 689 968 781 
1229 947 605 820 524 950 
795 909 578 913 309 44 
423 405 111 48 494 537 
473 380 291 451 815 45 
650 118 92 990 549 736 
722 210 100 948 178 309 
617 156 748 218 502 602 
761 711 659 50 588 131 
422 194 717 639 110 408 
583 38 750 375 114 389 
738 319 159 535 296 320 
758 965 420 104 574 383 
571 135 423 993 315 772 
794 859 883 829 350 627 
741 886 222 72 386 513 
755 33 764 965 776 301 
472 502 57 36 582 557 
847 938 811 35 695 541 
952 755 458 78 434 952 
735 88 316 612 555 917 
944 344 754 742 992 338 
1012 560 862 470 695 397 
780 371 889 671 37 288 
700 798 36 92 958 547 
1124 886 955 808 945 126 
511 696 341 72 568 278 
725 110 759 137 42 995 
830 456 898 23 60 846 
1085 979 483 337 681 914 
523 468 168 578 945 324 
662 494 964 152 706 544 
708 142 674 757 33 121 
856 811 673 915 324 874 
397 299 463 337 189 438 
710 538 332 527 900 143 
814 857 852 318 468 43 
896 666 270 495 632 441 
733 897 458 464 473 333 
867 519 9 871 867 604 
528 454 913 498 11 726 
741 645 979 193 255 100 
558 498 287 41 385 146 
818 883 585 379 998 916 
808 749 995 905 506 162 
482 26 372 36 530 134 
884 964 774 379 1 593 
1109 553 631 519 850 722 
997 373 191 281 937 807 
762 494 158 67 875 761 
1148 486 262 737 852 936 
761 676 746 780 946 632 
784 283 12 714 136 340 
1102 874 478 412 680 823 
621 156 854 681 47 445 
803 228 607 518 634 511 
800 839 528 315 564 971 
553 692 933 605 265 260 
922 416 203 984 178 554 
903 265 991 935 742 749 
1136 693 470 579 638 953 
978 174 789 700 945 572 
985 328 797 213 812 610 
712 506 88 11 125 346 
262 60 266 7 320 302 
590 825 133 576 444 907 
716 507 376 892 220 736 
713 460 397 379 61 264 
658 824 136 63 215 657 
503 280 356 241 429 825 
868 841 482 47 135 388 
980 100 605 845 917 293 
933 903 328 726 326 681 
1131 885 798 471 52 978 
458 972 97 372 308 436 
823 475 252 322 133 474 
991 174 954 181 896 955 
714 460 106 901 689 70 
614 290 51 737 881 444 
685 156 76 61 686 97 
990 977 697 959 476 438 
961 169 736 748 155 821 
642 479 242 256 828 718 
278 70 281 532 233 185 
974 693 777 114 870 512 
810 713 82 831 767 328 
1059 765 822 802 313 816 
676 90 247 984 288 145 
1141 990 712 955 650 326 
685 475 977 818 434 120 
604 971 736 349 230 631 
687 148 460 789 670 438 
935 327 854 590 959 294 
809 805 653 994 277 928 
528 615 583 557 215 271 
945 97 957 992 360 564 
1235 245 964 919 908 837 
624 119 521 403 563 881 
803 611 245 828 722 72 
510 93 585 644 160 134 
566 233 598 548 686 464 
824 496 252 963 940 425 
695 352 159 937 147 360 
1320 937 776 947 829 694 
808 274 328 935 357 587 
512 393 441 329 582 266 
470 573 247 169 789 235 
537 783 201 540 245 571 
506 367 953 29 330 322 
895 310 705 101 944 260 
782 854 969 600 69 810 
726 557 310 769 557 757 
739 69 970 336 232 211 
