250 5 0
29461 32100 30151 31550 31572 
808 747 797 728 747 372 
972 976 660 917 374 10 
758 942 247 154 938 246 
641 137 450 398 347 161 
653 399 7 258 247 687 
911 764 596 968 945 351 
707 219 522 510 297 778 
831 430 81 737 790 953 
921 547 536 261 529 316 
934 573 492 31 684 486 
822 925 494 169 387 78 
826 955 131 379 578 97 
517 642 868 277 3 775 
611 652 512 670 666 539 
783 649 724 486 407 243 
736 467 968 515 977 751 
764 133 680 928 566 567 
868 36 516 558 885 368 
1077 230 817 473 835 795 
647 307 428 398 879 887 
546 533 530 441 544 437 
680 412 361 864 805 959 
725 386 229 640 758 24 
454 688 806 65 644 20 
464 184 335 652 91 182 
601 199 101 464 761 147 
1056 750 624 894 218 766 
694 548 265 715 396 804 
803 556 454 408 627 505 
1030 340 390 765 969 599 
727 89 466 316 666 240 
851 512 340 108 895 503 
892 701 848 680 799 575 
690 636 861 249 969 3 
542 309 64 54 960 395 
893 544 881 648 279 670 
890 926 284 432 229 381 
801 359 762 957 230 395 
983 107 781 783 755 996 
479 498 352 281 502 492 
851 368 557 663 11 171 
307 133 51 563 598 22 
373 303 70 348 369 362 
784 452 281 264 723 373 
363 102 338 433 609 138 
751 357 844 40 714 694 
584 588 955 120 875 75 
1012 840 580 697 56 912 
795 205 352 186 335 567 
988 63 893 791 458 540 
602 557 342 61 177 311 
993 537 872 345 605 294 
789 500 554 289 520 754 
815 747 382 399 924 497 
840 80 925 717 329 767 
929 378 253 945 794 712 
704 263 844 490 564 301 
778 886 619 328 139 949 
669 163 824 924 356 812 
712 603 491 584 726 866 
924 418 562 786 454 253 
728 304 832 583 513 424 
418 988 346 270 67 135 
895 899 287 689 91 129 
459 16 499 513 986 211 
887 486 907 895 885 465 
543 522 863 112 843 315 
734 940 704 426 726 269 
531 258 365 553 821 359 
748 71 876 36 884 602 
631 517 186 15 85 492 
785 489 229 711 631 423 
815 406 543 416 553 384 
910 177 822 925 295 584 
