500 5 0
123974 123850 120643 125440 125134 
441 999 73 200 36 792 
324 380 70 96 689 348 
825 374 810 780 978 619 
462 20 196 455 174 740 
517 462 478 656 151 139 
742 96 629 517 31 807 
595 981 613 606 22 302 
840 226 921 817 368 67 
618 205 353 307 498 529 
383 343 119 252 253 359 
625 794 319 148 664 15 
724 300 987 671 581 509 
704 212 680 13 813 807 
401 174 866 485 190 221 
866 986 8 858 456 144 
672 341 55 599 688 460 
593 417 303 496 425 108 
573 241 806 107 657 926 
900 214 999 827 54 629 
949 16 617 854 842 964 
636 212 861 88 790 792 
591 160 340 290 930 205 
788 339 145 368 757 471 
439 921 292 144 518 172 
845 367 104 425 817 841 
707 129 520 568 117 941 
610 23 636 914 354 276 
737 866 53 882 362 58 
648 452 687 465 234 138 
583 186 694 53 409 580 
662 836 90 729 64 357 
535 232 886 495 131 275 
867 268 571 309 454 266 
889 44 374 562 797 889 
550 158 454 168 305 525 
390 586 123 372 301 413 
767 787 53 852 2 716 
856 213 359 987 486 500 
790 116 808 671 861 298 
547 564 982 125 732 21 
809 309 302 861 410 692 
582 742 940 532 300 303 
520 617 112 886 635 94 
792 103 747 756 94 519 
662 966 64 170 316 453 
606 255 713 372 776 104 
635 399 619 777 95 362 
834 510 875 941 541 690 
959 60 407 602 920 411 
332 500 35 212 37 388 
781 720 921 376 857 79 
630 145 378 162 789 143 
696 333 687 695 940 139 
