500 5 0
120899 125364 132552 120850 124639 
869 760 957 189 556 471 
518 261 286 844 94 119 
861 808 100 867 372 154 
1068 763 747 627 635 861 
760 796 743 938 251 941 
581 451 201 691 669 789 
871 119 83 556 553 672 
839 23 868 131 305 911 
315 106 134 788 87 420 
534 510 327 840 257 372 
706 759 776 307 786 36 
914 426 942 402 690 285 
1115 953 341 509 885 859 
710 836 152 962 296 656 
558 605 586 404 894 33 
840 979 63 295 445 386 
954 872 368 117 471 541 
830 387 520 101 932 65 
403 530 472 320 267 48 
635 184 23 802 870 294 
591 958 493 200 707 265 
941 168 985 432 436 206 
978 745 221 577 731 889 
891 176 748 436 370 987 
949 937 385 497 748 974 
780 820 476 716 927 860 
659 608 447 188 324 618 
878 536 797 419 851 128 
741 333 330 85 186 307 
465 806 406 428 512 29 
1017 927 166 937 597 770 
1064 926 600 623 345 897 
560 848 96 648 26 130 
899 947 900 140 944 768 
703 739 396 140 433 99 
870 119 708 189 811 187 
616 247 274 497 694 443 
728 62 799 540 183 716 
750 927 864 841 846 91 
1034 961 717 854 63 184 
1187 811 554 668 946 720 
653 279 45 497 944 436 
429 406 187 505 514 218 
687 215 339 47 359 263 
855 433 920 66 571 844 
825 788 333 24 975 329 
517 291 295 423 514 346 
788 976 146 735 215 297 
492 757 31 451 288 466 
843 923 857 625 28 323 
961 445 419 689 555 328 
355 86 200 459 152 763 
801 307 97 911 886 719 
472 83 129 493 660 301 
858 563 288 262 316 972 
693 63 152 584 759 463 
430 370 172 175 637 30 
987 942 4 960 771 491 
532 163 968 668 57 577 
1054 750 409 413 722 825 
852 842 937 103 467 528 
888 143 405 596 532 940 
637 242 827 551 849 53 
691 439 21 527 296 922 
709 503 113 296 404 216 
1100 922 830 227 148 895 
769 995 817 617 922 296 
1043 965 522 625 430 502 
553 581 134 734 383 807 
651 400 215 211 594 911 
993 960 414 725 393 836 
1054 772 907 801 688 670 
797 706 586 142 231 92 
391 215 661 63 744 55 
761 362 713 905 556 577 
664 509 956 171 174 693 
934 393 818 894 174 265 
917 171 180 769 342 780 
717 568 19 974 163 629 
474 20 439 892 634 339 
643 284 775 882 121 774 
659 240 634 673 178 701 
1189 201 807 761 794 934 
970 739 994 575 618 203 
909 598 467 610 603 646 
668 226 952 724 593 67 
741 962 638 759 216 432 
496 340 685 256 306 141 
683 340 158 228 419 964 
525 66 809 245 436 472 
888 406 584 387 268 693 
804 913 948 873 175 714 
741 154 284 634 613 99 
474 402 136 380 315 905 
473 48 826 55 204 943 
1075 500 488 720 755 627 
642 405 543 284 146 88 
453 66 972 273 330 299 
793 90 379 123 150 990 
803 326 206 349 340 657 
896 964 147 892 734 920 
831 962 491 7 886 62 
890 467 204 208 866 698 
582 128 477 252 268 137 
674 52 949 451 925 329 
530 694 623 9 103 604 
785 674 274 676 702 743 
543 507 40 406 486 984 
835 872 402 143 157 962 
853 112 419 246 947 481 
737 509 652 923 352 116 
1015 328 887 935 268 208 
898 806 849 849 593 569 
466 321 195 668 302 104 
937 656 269 626 904 922 
680 558 621 272 467 86 
387 711 481 168 19 416 
690 933 214 725 858 337 
1067 646 937 603 517 749 
790 575 698 547 260 756 
933 398 1000 872 95 854 
761 594 637 915 584 204 
979 809 752 855 900 788 
862 465 710 592 297 444 
783 406 872 311 912 263 
775 310 665 741 596 924 
568 649 172 231 904 440 
613 909 803 338 67 291 
510 113 955 109 43 987 
793 931 582 655 938 451 
570 222 98 937 269 350 
350 9 247 329 558 281 
798 292 16 241 813 936 
430 764 105 58 555 450 
745 535 90 595 162 5 
737 566 555 189 209 290 
596 228 396 483 349 871 
681 68 507 321 134 509 
608 542 326 440 121 38 
514 658 239 935 279 327 
553 103 81 462 937 574 
311 99 755 327 15 264 
590 489 316 973 440 38 
487 283 145 736 936 305 
801 626 69 674 826 994 
793 360 940 705 143 108 
546 889 276 755 38 573 
1091 511 538 829 764 739 
744 94 899 954 638 195 
1129 740 651 919 289 839 
498 319 536 634 693 172 
346 806 24 25 188 444 
613 745 314 666 233 965 
963 828 359 290 704 295 
963 604 695 274 505 680 
440 165 1 146 808 982 
642 230 88 798 835 522 
582 117 334 765 625 892 
777 494 560 937 36 81 
590 97 315 686 288 667 
525 372 108 914 312 337 
930 349 508 491 780 569 
924 817 366 795 39 697 
664 911 534 549 500 328 
432 495 326 14 98 268 
