250 5 0
64498 61749 62369 62210 59944 
896 566 524 228 626 941 
971 105 514 670 310 835 
401 111 87 312 45 486 
562 166 181 324 218 766 
510 689 18 508 358 685 
714 161 459 801 743 295 
953 166 632 635 934 394 
645 268 758 644 369 298 
843 850 207 616 279 715 
601 31 647 58 669 741 
882 699 926 548 316 332 
1034 910 452 446 841 450 
692 95 599 726 863 412 
803 213 460 582 507 895 
425 130 306 539 286 466 
1149 419 860 773 939 714 
1034 716 764 344 930 352 
340 13 143 443 668 174 
791 810 928 956 520 414 
532 75 166 407 99 389 
877 851 122 838 243 768 
1081 798 208 837 830 344 
706 153 494 225 613 604 
502 560 198 740 655 111 
737 209 848 558 373 918 
874 951 368 324 399 596 
1012 589 660 150 582 759 
763 312 658 850 18 340 
821 478 444 532 986 639 
661 236 38 563 221 606 
809 289 689 578 119 754 
