500 5 0
120289 126193 124131 128448 120826 
898 188 305 734 315 775 
1074 402 580 466 985 734 
890 598 235 164 485 742 
829 685 61 666 120 654 
669 607 525 775 898 395 
998 454 917 607 623 736 
935 147 709 293 536 773 
787 735 48 679 986 343 
410 657 22 150 333 643 
1040 847 753 919 329 550 
692 873 211 950 27 562 
639 548 968 113 619 693 
649 101 581 109 20 48 
792 476 41 139 934 74 
860 63 808 808 362 8 
819 5 444 647 349 354 
957 227 771 162 652 596 
497 8 543 299 409 195 
578 85 819 918 188 532 
881 198 871 312 614 806 
976 797 621 266 856 994 
617 136 494 533 589 647 
721 699 845 614 597 397 
466 181 969 148 498 87 
542 973 120 830 482 25 
842 428 409 240 762 723 
1008 327 677 539 486 615 
662 124 431 939 233 352 
450 143 436 439 303 705 
586 672 776 575 265 491 
966 728 900 572 311 508 
863 994 875 230 968 165 
612 186 296 642 854 633 
536 336 290 758 9 554 
887 118 167 826 417 941 
996 686 729 87 865 780 
547 445 265 420 167 190 
674 149 950 918 231 448 
797 853 447 668 558 499 
636 206 39 849 402 819 
911 323 282 516 611 485 
1074 698 767 833 783 351 
664 774 178 362 405 352 
369 699 178 591 45 16 
975 918 682 932 719 554 
512 365 410 36 870 644 
1072 196 360 923 814 852 
867 645 24 422 669 117 
655 549 568 165 232 592 
456 350 289 351 235 246 
812 518 509 935 266 97 
629 222 720 722 259 368 
717 566 159 333 5 519 
710 185 493 317 177 936 
1003 594 649 748 704 781 
752 127 115 41 884 316 
359 330 57 602 239 84 
818 164 845 36 70 598 
632 268 577 73 735 579 
622 12 786 473 27 946 
1036 571 525 995 906 323 
713 559 586 364 96 360 
476 337 44 429 559 240 
963 377 957 603 709 661 
906 478 552 154 832 366 
740 213 838 432 556 346 
457 550 165 485 902 158 
548 361 223 372 585 984 
700 287 877 44 714 219 
699 55 776 894 214 695 
727 199 539 287 27 835 
609 307 162 295 803 544 
743 857 845 708 262 254 
716 755 256 869 911 489 
763 792 778 401 612 783 
543 123 435 876 317 696 
707 67 309 547 774 11 
789 831 74 307 978 250 
928 893 551 976 280 640 
704 497 990 375 469 576 
668 473 401 601 878 482 
613 40 125 28 278 712 
671 587 749 130 556 221 
967 659 592 224 940 245 
706 360 468 367 868 600 
795 441 873 170 969 395 
864 75 203 754 590 828 
960 140 534 86 980 631 
536 447 29 900 781 18 
523 420 258 15 360 901 
1216 858 626 743 795 572 
734 841 497 875 47 173 
973 958 256 155 500 793 
957 1 903 659 920 998 
545 297 359 516 809 153 
1149 559 974 853 967 721 
699 751 746 807 905 236 
775 650 745 894 299 884 
761 557 5 293 803 611 
660 567 214 930 561 803 
572 991 193 174 251 488 
728 722 107 549 268 997 
762 966 720 638 360 854 
606 341 803 9 784 6 
