250 5 0
65290 58316 61360 58663 63971 
625 827 535 718 316 573 
699 732 162 963 290 668 
809 142 660 449 478 553 
364 87 695 234 333 71 
646 556 1000 262 338 698 
648 321 120 40 890 592 
770 964 499 704 324 407 
355 43 229 80 147 533 
623 490 558 819 568 92 
693 152 273 625 447 427 
1028 771 490 665 385 787 
976 998 659 634 131 317 
1121 758 586 958 164 797 
586 976 736 529 34 542 
882 735 681 562 870 756 
653 901 801 151 16 592 
711 839 435 628 550 728 
682 219 692 912 169 427 
1105 704 970 564 189 973 
528 83 456 672 234 928 
820 195 387 485 674 870 
539 903 467 31 394 538 
399 450 290 22 258 407 
414 274 153 78 449 628 
793 126 811 507 186 248 
718 837 273 813 293 550 
762 7 682 874 956 950 
797 392 818 613 208 136 
584 437 71 234 53 668 
704 211 126 811 524 943 
689 460 818 465 423 509 
977 547 404 523 949 733 
898 79 545 900 254 847 
417 570 314 9 708 237 
501 366 578 296 494 49 
522 221 246 494 634 702 
785 608 774 707 420 7 
860 232 297 47 968 769 
1030 906 288 775 907 45 
504 86 542 568 612 422 
854 597 403 379 413 822 
544 787 263 324 282 988 
781 912 920 749 543 731 
918 21 989 403 670 282 
897 775 14 380 985 990 
837 626 218 846 57 300 
859 293 646 797 664 710 
728 948 264 348 118 395 
727 200 581 643 903 383 
808 259 698 998 74 177 
1091 795 269 822 645 927 
1003 677 141 986 386 455 
1128 527 583 555 834 953 
814 387 953 233 614 532 
639 297 749 326 66 526 
614 888 572 732 163 676 
866 834 115 678 386 370 
295 113 163 21 62 298 
738 281 927 204 148 804 
1162 626 497 547 830 964 
889 704 108 191 667 942 
1074 833 476 674 561 923 
683 382 400 751 524 994 
367 725 195 292 169 350 
958 292 681 267 677 409 
898 778 795 988 865 726 
719 834 966 634 44 659 
703 10 79 740 468 323 
809 113 454 410 992 94 
547 415 955 802 201 257 
540 489 70 925 67 522 
591 455 369 265 995 579 
792 432 437 481 629 365 
836 902 507 624 584 626 
666 623 17 378 152 124 
604 600 711 84 301 563 
608 274 250 364 301 383 
559 978 106 357 170 725 
863 386 283 932 535 147 
390 815 454 96 374 143 
567 638 769 6 210 377 
326 16 509 132 786 131 
1046 646 641 824 462 328 
844 995 985 554 108 183 
639 874 8 241 375 650 
781 611 60 410 217 999 
460 237 605 144 135 470 
1079 977 525 742 812 196 
805 242 180 981 497 652 
609 120 512 612 701 64 
467 515 155 691 132 286 
1003 885 709 669 907 7 
998 249 693 96 802 924 
609 97 588 118 971 193 
955 994 913 566 580 790 
1025 991 638 488 995 221 
573 698 304 49 186 706 
747 459 222 291 547 383 
713 915 745 441 399 265 
585 526 450 268 467 332 
953 485 504 276 92 959 
859 654 940 824 597 39 
819 239 422 89 379 548 
468 822 158 59 30 60 
405 282 372 317 769 34 
668 216 583 592 151 477 
791 897 703 593 620 278 
1158 880 954 565 351 974 
368 247 630 525 159 128 
749 568 417 549 67 60 
696 452 686 792 485 965 
728 685 131 83 425 910 
646 770 569 214 319 463 
692 562 845 482 2 121 
644 219 352 945 297 800 
862 827 867 968 1000 384 
896 845 912 446 161 537 
982 208 314 363 932 854 
567 660 819 157 536 200 
880 276 659 869 142 924 
886 173 774 253 936 793 
656 627 151 506 379 719 
721 979 16 392 386 533 
730 881 893 83 351 32 
436 640 257 255 181 726 
308 700 238 136 90 374 
487 680 221 485 237 658 
408 209 773 288 388 18 
830 601 726 8 412 258 
514 653 649 167 360 463 
284 161 290 259 135 393 
468 281 97 661 665 410 
817 526 419 978 105 58 
360 590 158 34 372 187 
535 181 919 621 107 260 
813 450 756 885 469 817 
485 508 103 71 184 980 
700 849 113 769 448 149 
714 909 122 466 963 920 
757 214 398 790 548 308 
748 535 753 248 487 602 
768 717 757 78 726 935 
518 195 257 241 273 90 
871 104 224 205 622 735 
1200 819 499 681 877 696 
743 906 170 305 779 217 
602 120 353 594 645 78 
1040 942 147 643 293 842 
466 433 37 147 399 182 
1055 753 301 132 997 790 
817 991 885 388 29 636 
881 648 23 618 449 259 
708 523 81 23 222 630 
773 105 194 405 782 535 
922 754 846 627 696 97 
1039 374 202 645 939 625 
826 366 570 739 634 149 
663 121 98 583 230 268 
758 928 797 733 65 158 
804 603 646 842 396 308 
568 610 602 518 484 194 
783 105 877 111 41 319 
947 3 897 129 901 987 
402 67 305 169 491 142 
702 491 728 27 830 304 
949 111 639 983 254 790 
766 603 513 519 507 898 
582 269 947 49 153 626 
518 4 567 616 492 890 
616 554 162 253 227 419 
776 485 568 564 733 427 
668 232 738 135 252 870 
820 40 717 59 559 795 
927 832 559 305 793 462 
