250 5 0
28736 32219 31080 31637 32791 
875 408 929 160 446 922 
926 703 998 712 858 761 
907 981 603 625 59 567 
705 778 535 161 365 658 
952 643 470 540 272 874 
912 986 342 684 497 161 
835 384 324 84 150 915 
773 43 108 837 668 692 
1018 321 468 821 161 948 
959 200 692 986 245 585 
751 739 724 486 506 606 
944 561 783 231 695 20 
1090 144 666 756 634 872 
425 406 214 172 976 292 
255 4 327 32 235 382 
761 370 545 530 224 741 
806 380 823 138 681 860 
278 63 399 8 244 543 
680 563 305 528 377 484 
678 147 333 44 720 470 
1033 591 969 458 343 517 
1139 868 757 774 348 771 
531 446 192 239 788 960 
955 197 672 360 717 437 
807 298 344 975 338 553 
562 1 808 904 286 272 
383 187 44 186 616 538 
620 110 402 845 174 667 
965 528 362 408 891 345 
966 388 726 677 966 430 
1102 127 944 617 592 768 
469 929 71 545 176 229 
709 791 997 622 559 474 
695 156 614 852 457 35 
940 161 749 873 932 915 
