250 5 0
94426 89840 87512 95798 92823 
584 706 71 778 343 85 
1007 140 345 990 608 501 
730 874 218 83 947 705 
948 137 805 646 590 391 
799 89 385 683 617 361 
890 383 667 419 867 181 
882 857 311 70 919 442 
1056 524 583 535 1000 213 
645 896 629 585 72 70 
869 568 638 97 895 154 
562 467 527 108 412 411 
953 932 392 660 978 282 
777 441 318 80 329 359 
716 586 314 270 985 926 
1098 661 222 451 884 793 
992 597 482 862 304 309 
505 23 65 201 267 624 
649 385 230 373 986 926 
981 822 654 591 917 752 
1114 980 560 892 720 983 
639 826 251 872 246 251 
706 483 776 360 330 715 
843 848 426 812 479 534 
458 595 103 757 78 699 
935 885 420 447 812 726 
