500 5 0
62455 62212 59134 60808 64260 
480 299 616 30 173 27 
501 372 795 484 534 139 
1027 908 550 852 538 335 
571 271 504 161 181 921 
850 277 513 636 693 342 
616 574 647 2 810 664 
555 924 168 232 305 441 
523 400 601 744 448 361 
1215 734 832 833 516 923 
310 392 570 303 245 10 
1154 952 994 626 390 434 
408 109 500 801 237 107 
701 395 243 265 215 204 
736 229 747 183 994 156 
733 289 268 852 852 115 
930 882 292 384 619 678 
542 404 552 772 309 618 
804 20 164 873 812 978 
816 508 535 390 655 783 
630 151 224 130 8 910 
1126 635 786 738 311 892 
592 565 485 63 419 853 
1033 953 667 926 21 477 
618 700 70 141 183 118 
728 671 503 922 251 625 
601 446 774 562 538 440 
1021 375 459 509 393 972 
712 285 690 745 177 373 
661 365 77 427 134 878 
869 607 390 851 10 485 
787 737 978 689 188 206 
898 734 475 360 739 25 
1024 147 824 823 804 646 
655 775 199 465 548 766 
1251 679 945 646 826 840 
918 382 332 127 933 444 
288 125 245 266 338 340 
779 885 526 134 353 397 
501 68 336 133 93 639 
551 91 870 817 94 113 
577 459 707 134 670 369 
863 982 547 177 866 291 
924 370 904 248 388 793 
964 928 941 248 808 429 
624 840 246 876 611 31 
843 633 749 521 334 257 
944 464 314 786 658 926 
487 240 98 211 815 645 
373 219 555 218 454 257 
1039 604 234 470 847 584 
575 343 266 17 846 790 
686 490 738 102 265 875 
656 100 90 736 807 513 
1187 373 825 431 915 976 
576 720 49 184 318 399 
827 738 968 405 469 568 
1118 990 967 608 793 151 
644 807 425 651 299 91 
454 277 253 438 10 165 
819 851 647 46 803 368 
750 870 351 345 56 66 
549 459 893 632 278 375 
949 970 728 920 417 64 
850 615 405 264 750 801 
748 439 243 2 685 96 
742 50 678 509 723 838 
572 793 779 135 39 188 
433 514 25 440 356 137 
802 116 359 510 235 573 
1064 3 526 752 945 766 
531 143 369 226 817 83 
639 994 131 710 226 874 
380 42 175 627 30 526 
565 258 894 87 310 182 
552 411 764 57 494 770 
865 415 973 337 439 47 
478 395 821 11 657 322 
717 930 167 623 33 959 
548 144 272 831 629 238 
517 826 621 127 111 795 
532 507 589 351 4 126 
969 832 840 62 616 398 
593 975 176 325 846 453 
654 766 496 626 196 406 
607 447 900 927 48 76 
878 704 300 457 648 36 
772 110 908 46 330 756 
948 689 902 387 52 262 
1112 731 948 995 402 592 
710 564 369 164 208 396 
693 421 88 150 642 764 
931 353 71 296 509 983 
412 600 34 182 504 683 
724 727 393 677 413 15 
531 327 419 273 377 883 
1010 727 545 982 873 339 
941 56 474 567 359 844 
734 286 216 367 916 345 
976 779 524 957 816 779 
732 341 238 925 394 784 
521 306 815 678 424 186 
589 113 178 295 505 201 
470 445 76 591 661 214 
842 486 504 541 539 708 
331 171 84 465 662 49 
672 524 97 273 745 812 
838 745 92 951 202 524 
1009 754 748 675 684 337 
511 442 464 652 737 7 
721 961 705 320 226 503 
756 56 821 74 559 74 
897 966 455 404 715 456 
603 410 558 51 888 646 
942 265 549 792 710 725 
817 794 641 971 655 803 
1021 717 795 974 3 350 
904 966 289 775 32 31 
753 863 294 315 9 814 
564 90 69 953 571 963 
544 569 208 161 926 602 
772 158 447 425 215 947 
681 410 62 189 785 876 
726 727 539 638 761 712 
933 887 603 473 721 274 
926 628 348 690 974 42 
876 686 296 169 942 844 
775 128 593 813 106 511 
1031 886 783 656 996 688 
775 333 955 206 674 271 
1050 817 502 575 613 834 
503 661 763 89 214 511 
894 430 605 765 734 761 
865 519 797 924 402 697 
558 103 23 836 737 841 
906 382 993 726 232 119 
876 456 5 567 859 655 
715 991 890 486 238 282 
904 869 351 136 740 92 
336 76 288 88 193 249 
652 721 698 536 301 339 
714 207 128 857 923 549 
957 733 548 685 833 759 
539 577 834 485 37 571 
647 429 15 594 427 700 
844 922 670 116 105 930 
583 782 97 356 49 349 
374 225 221 411 80 369 
569 206 372 242 92 917 
244 88 15 352 520 202 
487 785 813 280 247 264 
613 277 84 688 815 549 
411 834 509 6 210 498 
800 528 71 468 670 441 
784 59 362 63 180 835 
781 915 599 694 486 914 
759 677 929 72 302 193 
691 560 975 997 115 757 
742 846 637 996 409 703 
640 39 987 180 445 139 
768 811 598 407 135 177 
724 525 968 599 318 987 
596 534 855 222 9 166 
1139 959 265 931 865 774 
744 404 733 738 42 571 
745 188 178 167 119 628 
988 724 695 382 594 988 
734 241 223 701 475 767 
1012 998 937 93 601 963 
914 868 49 220 732 794 
763 396 710 251 799 183 
677 838 402 125 491 862 
462 451 231 479 563 148 
1007 449 916 521 744 485 
892 655 504 421 559 538 
1015 427 750 677 850 49 
600 959 76 152 407 806 
740 794 742 267 262 315 
720 816 157 235 563 141 
742 419 587 60 650 175 
1041 920 937 654 384 602 
805 477 296 35 657 643 
776 342 580 326 89 506 
892 398 536 917 871 921 
660 219 95 178 383 839 
618 15 964 379 513 448 
536 311 594 442 251 591 
700 432 372 374 282 841 
499 539 410 20 628 748 
963 310 514 1000 565 822 
557 47 461 447 448 367 
857 834 440 197 425 912 
534 40 528 564 594 572 
1151 810 561 811 748 518 
755 411 996 179 926 688 
835 760 374 450 584 993 
835 785 206 515 957 544 
914 279 516 471 681 410 
888 968 306 878 115 578 
852 959 832 540 525 542 
649 185 502 93 772 391 
754 324 394 418 425 303 
597 530 702 50 825 564 
466 261 128 981 535 318 
755 442 426 727 415 990 
1073 769 692 844 646 725 
777 69 628 865 659 278 
698 741 507 149 580 403 
581 277 472 816 175 32 
612 466 124 217 738 288 
974 814 801 925 505 989 
855 561 292 671 933 509 
557 141 947 257 239 332 
766 405 802 734 42 787 
716 575 400 829 352 827 
778 599 738 950 274 137 
689 902 77 445 519 954 
1055 789 342 638 559 802 
846 445 952 532 950 787 
684 223 609 693 261 927 
647 112 150 303 51 611 
887 933 253 433 886 764 
602 833 834 209 168 477 
501 241 753 265 415 550 
740 12 771 501 805 618 
402 124 388 129 331 618 
598 136 116 871 124 829 
233 345 81 343 300 87 
850 379 119 288 327 902 
688 138 829 436 183 475 
812 156 823 362 589 483 
684 120 913 845 88 172 
845 833 491 824 510 141 
528 334 60 752 670 755 
726 246 487 751 658 35 
1000 769 506 841 878 63 
1009 549 645 562 79 912 
848 605 704 330 303 415 
585 954 760 824 174 123 
889 1000 231 275 308 714 
721 613 465 761 843 377 
624 298 10 597 282 329 
709 8 267 9 605 334 
949 331 536 652 216 922 
432 275 602 229 530 93 
1067 753 895 971 731 371 
485 156 332 797 331 683 
617 366 801 212 825 131 
790 569 159 478 512 681 
488 633 262 645 233 557 
1010 829 795 24 932 844 
607 263 943 236 182 634 
749 702 229 263 362 741 
537 717 704 106 325 648 
735 918 372 139 539 375 
709 566 454 736 207 420 
790 678 816 731 95 35 
783 785 178 297 898 422 
906 486 503 737 763 807 
360 26 27 338 589 705 
