250 5 0
29562 30027 32082 31340 29959 
718 300 17 646 87 56 
799 6 375 95 904 919 
570 173 268 625 73 769 
574 1 869 246 964 89 
565 282 963 636 535 314 
597 33 813 272 298 554 
361 684 63 672 146 88 
778 489 913 149 830 37 
682 270 7 890 635 764 
358 288 688 120 73 67 
600 258 350 482 283 211 
1066 796 173 940 734 590 
693 224 196 287 203 914 
476 2 311 729 55 785 
962 381 706 925 156 969 
748 529 374 315 47 209 
559 635 415 574 581 119 
725 275 804 964 575 943 
711 746 137 448 874 746 
795 485 78 362 509 149 
417 307 598 585 63 202 
674 840 223 160 939 170 
300 263 267 135 626 164 
650 250 639 673 695 238 
880 105 565 527 344 498 
698 443 851 357 392 540 
508 39 543 290 348 325 
982 419 424 905 934 846 
737 306 260 534 860 874 
920 230 699 784 921 887 
599 553 296 637 833 555 
428 188 10 981 129 458 
594 659 773 15 827 132 
297 745 98 52 95 216 
762 959 364 838 573 957 
424 844 327 184 228 70 
757 141 583 683 865 423 
999 909 493 956 163 913 
939 239 446 816 858 648 
647 624 479 733 244 848 
814 368 372 553 667 288 
772 524 537 59 225 492 
488 60 144 737 170 152 
878 854 241 401 267 149 
632 200 171 661 606 746 
1034 390 619 712 845 520 
709 570 666 822 11 885 
552 54 20 897 484 646 
669 34 564 847 152 894 
1039 605 756 90 738 534 
789 932 641 138 440 49 
959 168 388 611 965 488 
905 621 254 529 747 408 
1009 771 137 655 982 352 
755 685 9 504 387 730 
559 429 307 94 511 254 
424 57 27 719 813 455 
748 320 28 837 887 758 
860 392 656 558 324 284 
800 816 924 128 719 311 
1146 720 630 819 785 898 
418 725 308 845 156 24 
789 152 559 630 568 332 
721 49 112 379 26 967 
757 415 874 167 155 491 
1107 503 757 986 779 499 
878 743 378 451 370 845 
850 101 807 527 506 230 
816 475 194 74 877 629 
724 957 263 957 510 243 
1011 640 586 536 594 715 
742 223 462 229 475 915 
541 36 232 791 820 565 
766 769 535 541 837 812 
739 859 326 40 273 672 
536 484 843 769 141 406 
697 602 614 616 282 842 
494 702 200 977 58 449 
839 867 510 13 400 873 
417 513 450 133 447 296 
644 585 310 117 58 59 
756 5 775 414 855 953 
511 16 899 689 178 552 
913 661 893 709 335 995 
678 79 210 364 758 573 
698 287 321 711 415 813 
407 13 168 70 752 688 
815 278 196 847 652 41 
823 791 859 224 1000 177 
743 625 806 551 39 58 
945 170 425 854 271 602 
1055 21 658 958 840 669 
472 333 202 786 42 671 
947 371 450 816 986 382 
386 712 285 161 481 219 
1011 880 707 403 198 708 
1121 360 903 792 702 597 
886 712 239 337 175 893 
1055 982 821 794 576 897 
842 995 767 730 847 250 
691 502 397 376 596 342 
389 155 396 281 740 353 
522 797 546 689 315 193 
790 414 336 869 76 492 
886 715 154 458 999 746 
500 837 251 294 174 346 
1018 670 616 30 734 834 
650 629 67 123 635 104 
663 663 248 560 430 433 
640 352 757 340 431 163 
909 111 717 874 682 183 
602 810 288 631 10 766 
590 722 13 679 52 264 
747 483 382 526 815 289 
465 151 719 862 306 32 
714 203 585 168 244 446 
615 40 882 682 511 863 
806 284 489 758 422 433 
829 127 448 768 129 829 
946 979 660 259 822 526 
965 701 717 195 776 456 
633 439 697 533 167 336 
912 164 554 633 516 503 
966 841 865 915 305 146 
525 439 127 409 607 872 
793 889 117 553 316 706 
728 190 210 231 996 126 
717 562 914 140 485 810 
681 262 229 96 268 122 
821 490 697 385 73 679 
892 987 799 363 279 666 
452 15 429 130 450 73 
561 492 423 132 365 792 
393 550 43 321 282 193 
524 25 672 450 339 459 
823 207 796 76 598 251 
658 53 491 467 739 961 
680 2 212 654 76 871 
814 597 862 52 674 791 
1091 498 767 888 717 181 
668 509 726 877 499 185 
650 830 107 537 964 790 
315 78 510 30 347 159 
943 963 614 494 547 241 
830 547 48 492 981 203 
586 272 593 396 385 852 
615 272 269 888 14 280 
1039 995 760 611 235 184 
655 458 853 747 742 343 
645 730 231 454 915 164 
759 770 529 782 750 346 
890 901 202 924 726 286 
805 689 114 841 646 756 
1010 225 783 654 240 713 
635 719 803 55 437 530 
491 581 88 630 42 996 
855 927 261 482 705 308 
634 765 948 672 10 43 
534 180 278 391 896 904 
1076 783 773 711 800 48 
276 329 3 185 54 482 
536 183 778 483 450 666 
644 318 775 285 775 720 
761 145 931 175 971 909 
893 847 209 631 545 572 
743 798 469 462 67 485 
410 569 746 316 43 288 
553 24 458 308 969 442 
797 210 378 322 512 80 
714 455 444 494 870 617 
734 993 808 313 652 710 
734 259 872 440 811 138 
773 325 339 159 560 512 
745 927 482 761 457 299 
378 945 90 193 242 80 
