500 5 0
61136 61428 61117 63095 60954 
1032 986 777 960 443 346 
833 855 612 262 158 666 
965 951 872 132 790 270 
1058 525 814 115 690 863 
437 201 162 811 222 105 
923 339 717 899 970 28 
1040 675 353 550 997 576 
584 134 467 849 498 137 
684 843 537 170 186 868 
966 548 120 15 832 922 
580 268 345 247 605 840 
522 735 410 177 966 130 
873 658 870 649 874 422 
647 888 10 347 145 770 
555 406 828 153 102 24 
536 240 310 840 218 397 
721 615 484 735 385 882 
499 111 416 77 564 354 
764 795 939 106 824 491 
718 86 864 652 85 808 
642 627 196 634 274 294 
596 242 666 742 372 107 
1013 211 909 778 733 806 
417 76 594 216 17 590 
698 494 79 369 48 364 
371 106 132 205 99 75 
