250 5 0
31737 31304 30642 30471 30102 
437 55 105 569 71 746 
991 623 585 371 922 505 
963 864 127 743 806 933 
708 689 2 123 329 615 
708 739 360 271 941 781 
1071 686 996 99 977 739 
614 316 89 385 943 49 
317 278 209 17 270 482 
652 273 966 818 237 322 
733 749 314 184 554 457 
828 996 103 293 490 128 
683 851 68 285 520 745 
528 177 54 551 469 1 
658 208 989 71 549 908 
668 101 566 808 105 214 
809 416 944 206 730 908 
754 608 152 415 847 642 
1077 711 420 189 906 737 
958 987 390 684 345 494 
618 361 612 497 498 933 
781 766 187 495 62 660 
891 522 990 224 887 624 
693 1000 812 96 579 157 
490 955 56 1 339 915 
619 111 609 711 877 143 
704 210 918 477 552 240 
1095 857 776 548 964 400 
804 175 354 96 644 644 
626 498 61 532 964 267 
394 192 731 349 346 36 
651 286 213 435 43 539 
807 320 661 752 322 211 
1050 307 269 957 554 877 
816 47 621 887 253 956 
581 767 388 614 136 428 
461 244 264 295 878 279 
377 48 511 312 369 292 
992 128 871 675 381 435 
678 951 464 205 215 875 
827 284 959 894 407 519 
916 470 877 651 332 295 
638 185 390 796 239 164 
739 675 176 652 79 315 
365 204 411 57 310 326 
802 233 136 538 337 685 
1030 797 773 107 748 667 
1094 607 446 503 958 885 
639 185 602 436 75 779 
913 118 878 315 382 650 
685 961 526 739 399 84 
1023 892 898 798 431 568 
634 293 15 730 779 238 
943 529 452 931 548 212 
600 108 817 984 902 159 
681 235 725 262 603 603 
1094 909 976 341 862 954 
701 165 281 350 375 817 
957 564 988 846 211 263 
876 856 646 773 59 454 
351 156 490 804 81 76 
776 871 88 569 729 710 
881 968 750 899 703 69 
606 63 399 883 726 468 
578 143 228 591 576 968 
645 833 51 463 938 504 
904 281 428 339 667 414 
777 959 573 17 552 417 
729 640 997 356 785 134 
945 983 752 733 368 467 
948 511 879 568 854 495 
694 33 474 162 421 387 
1017 943 966 239 713 694 
1004 163 781 95 693 811 
639 717 684 406 245 388 
990 591 594 556 608 410 
603 28 984 75 104 65 
627 681 306 287 862 886 
700 549 697 616 414 363 
617 109 287 662 573 22 
914 253 868 723 715 707 
707 346 266 281 381 390 
824 457 856 268 251 892 
965 617 853 638 408 821 
559 719 397 127 517 473 
786 618 538 255 739 911 
763 822 341 559 583 213 
387 89 389 282 412 666 
1158 654 877 424 653 927 
722 880 150 493 703 509 
859 481 680 9 754 191 
925 689 698 410 507 916 
852 269 561 842 310 15 
807 856 510 388 237 659 
739 190 337 933 788 658 
654 25 78 671 737 636 
1048 789 622 180 672 864 
885 794 995 311 326 179 
447 245 870 305 43 408 
662 535 329 358 783 340 
683 181 745 992 914 236 
790 583 137 15 852 489 
