500 5 0
196747 179966 188027 189383 180370 
579 543 625 279 493 745 
993 934 766 591 690 870 
626 664 146 602 495 804 
831 549 266 66 746 603 
793 405 524 251 165 984 
567 250 146 194 567 51 
336 192 507 34 579 341 
647 106 227 695 327 708 
660 608 880 963 690 1 
670 962 94 582 533 985 
456 391 654 451 546 44 
761 495 757 30 34 934 
658 443 329 276 784 58 
821 544 480 865 657 417 
655 272 387 684 953 2 
999 368 556 437 951 959 
620 983 451 848 268 136 
1054 496 811 682 207 902 
749 666 746 305 468 151 
321 11 847 113 317 83 
615 553 368 924 482 625 
735 597 304 272 396 459 
545 10 885 359 486 252 
750 843 143 845 460 212 
681 767 427 76 606 593 
851 724 528 459 181 548 
817 516 777 621 638 296 
1217 715 585 731 704 916 
753 358 205 537 452 477 
737 426 160 428 730 476 
844 145 19 883 648 542 
1014 293 843 564 576 404 
553 357 322 384 753 216 
815 598 419 381 778 417 
1233 520 987 939 872 481 
593 528 513 863 509 26 
889 463 611 555 14 617 
863 286 695 912 870 249 
598 764 714 26 831 7 
1041 675 597 794 538 299 
474 739 497 131 127 337 
728 506 855 945 869 290 
727 225 378 901 372 302 
673 837 624 340 256 382 
1043 980 86 956 888 133 
759 107 267 138 427 613 
814 991 481 715 89 962 
855 519 538 39 423 285 
644 968 404 686 58 912 
745 18 946 90 464 713 
283 178 109 23 251 554 
845 704 451 46 996 745 
633 280 370 372 224 757 
791 920 411 757 849 366 
925 879 846 986 79 677 
495 215 224 58 501 157 
390 404 42 727 221 416 
484 217 822 513 217 440 
882 918 183 754 196 568 
973 686 676 477 189 823 
507 723 308 569 225 706 
1141 799 877 806 141 648 
826 519 906 837 213 220 
833 499 388 730 368 421 
716 397 944 209 984 254 
992 791 986 891 898 641 
724 351 182 363 507 553 
764 5 416 978 365 558 
888 362 630 433 513 351 
610 398 815 313 567 191 
786 975 98 454 107 429 
503 552 298 352 807 195 
993 407 278 305 726 765 
986 250 863 1000 866 616 
667 553 695 499 253 514 
546 249 872 495 746 25 
753 636 326 193 256 99 
381 312 16 323 252 743 
621 354 727 574 776 403 
337 761 2 233 101 544 
555 182 638 272 920 210 
594 817 733 213 116 965 
973 950 87 959 270 541 
304 282 107 774 12 65 
621 421 69 288 653 339 
818 740 134 544 156 126 
821 622 149 582 956 821 
588 155 415 646 27 266 
582 996 122 350 25 511 
714 385 86 961 933 724 
704 394 417 751 286 621 
857 355 889 919 434 56 
965 68 706 858 867 735 
594 723 112 645 179 463 
503 558 805 454 267 166 
953 671 609 693 883 657 
938 176 764 659 218 658 
846 291 432 273 840 807 
661 222 109 209 950 277 
886 291 671 941 284 983 
986 423 574 887 238 442 
618 764 139 316 858 814 
531 1 445 128 192 85 
950 546 546 760 757 251 
1089 763 957 301 486 877 
917 306 94 582 900 945 
599 607 669 93 309 792 
661 565 695 352 8 87 
857 579 407 644 641 604 
1237 657 887 773 901 520 
683 146 573 483 269 797 
599 477 339 563 595 554 
786 995 626 519 701 222 
1046 919 198 836 466 475 
607 422 312 281 719 280 
898 210 239 594 911 282 
754 31 1000 255 737 58 
498 752 272 226 692 499 
1078 208 874 827 581 420 
563 663 862 112 46 355 
575 474 216 686 59 550 
583 278 738 578 298 784 
1068 935 880 676 514 561 
1080 859 688 835 367 377 
959 609 382 957 601 563 
318 437 40 120 477 304 
928 918 772 446 132 958 
832 305 51 725 33 575 
411 685 453 349 192 13 
561 440 72 871 349 210 
280 485 46 477 33 269 
907 466 430 815 921 925 
918 204 986 853 550 243 
545 134 330 650 366 470 
1150 530 666 830 996 969 
659 383 790 938 779 315 
868 280 137 792 184 586 
649 585 404 945 762 62 
738 906 339 659 404 1000 
940 456 669 605 466 97 
733 378 475 596 810 769 
725 52 71 952 869 1000 
756 664 523 876 880 56 
1013 740 549 333 888 122 
603 94 6 587 722 461 
698 914 243 470 395 18 
861 393 551 980 764 67 
621 718 960 104 460 172 
913 102 483 25 995 771 
628 302 587 506 402 892 
695 46 228 377 314 418 
872 732 156 184 871 1000 
500 316 278 34 226 383 
843 902 535 941 623 500 
1026 663 485 881 697 619 
874 871 65 608 909 849 
626 32 640 656 507 358 
782 527 334 984 930 972 
731 999 759 733 415 146 
531 817 635 320 571 255 
765 773 84 751 737 221 
687 775 400 132 513 412 
563 619 90 454 798 737 
772 450 534 504 852 81 
591 828 731 130 592 345 
808 676 781 763 820 855 
1026 994 960 858 791 743 
508 249 853 190 108 156 
505 677 119 162 154 283 
759 728 992 682 357 478 
662 404 955 229 306 201 
322 131 592 24 233 189 
500 305 994 273 83 809 
843 57 256 435 454 655 
1113 642 673 463 816 836 
670 76 168 1000 500 440 
1059 184 589 418 934 918 
678 586 420 124 199 171 
