500 5 0
63531 64933 64038 59998 60841 
593 632 623 46 800 365 
727 609 818 234 981 590 
866 455 635 937 232 196 
700 875 27 865 177 205 
692 13 708 257 645 480 
775 335 728 991 630 789 
793 657 841 440 56 671 
679 773 784 435 504 211 
879 701 301 956 728 447 
870 321 637 80 481 774 
610 669 680 169 613 844 
1017 875 945 626 474 907 
1111 571 971 999 777 37 
1015 532 873 132 956 957 
828 657 973 597 589 373 
923 534 560 357 246 991 
849 95 372 871 797 312 
904 331 322 707 584 643 
729 139 550 105 560 927 
823 387 645 314 214 170 
879 328 736 25 344 616 
843 254 558 488 655 737 
1038 798 552 132 723 963 
678 261 27 18 842 895 
523 449 542 158 799 181 
844 423 657 241 998 502 
858 40 432 818 799 761 
1087 699 524 149 799 771 
1001 836 881 940 874 178 
1043 764 564 894 623 57 
609 316 452 275 865 279 
622 977 166 700 213 761 
561 818 471 10 373 411 
624 859 235 379 715 685 
680 534 287 443 311 861 
1051 584 818 235 930 738 
1002 822 387 921 424 23 
467 746 61 421 409 184 
635 34 639 759 224 241 
725 332 448 427 106 121 
890 84 799 148 484 949 
670 25 226 478 513 242 
866 755 583 836 832 656 
640 153 253 768 708 943 
575 13 836 374 524 344 
893 550 271 528 784 317 
937 532 642 968 574 219 
813 749 176 631 499 451 
1075 823 844 733 477 307 
819 526 328 396 57 681 
631 160 646 221 406 957 
686 379 831 174 9 431 
869 719 606 954 198 235 
791 212 345 824 375 717 
857 147 237 529 757 222 
448 565 99 513 195 667 
435 518 39 37 269 279 
450 19 413 778 901 4 
605 949 370 263 73 945 
806 614 830 48 700 282 
606 468 112 411 487 208 
293 347 3 487 194 333 
420 945 96 43 788 141 
831 987 800 425 643 503 
874 230 901 935 837 496 
931 350 148 777 557 489 
952 289 746 911 388 214 
894 688 557 710 524 445 
926 393 487 810 655 924 
564 48 517 676 613 586 
718 839 746 248 931 369 
1099 882 887 735 432 793 
726 324 813 754 522 649 
616 584 588 223 221 224 
875 388 3 288 991 570 
607 840 690 190 347 88 
581 983 15 179 841 680 
611 440 924 692 553 195 
931 65 956 722 777 926 
952 623 715 716 521 752 
837 550 734 200 324 689 
747 94 769 238 571 312 
428 383 90 480 630 111 
902 946 679 47 696 96 
970 739 557 687 211 408 
1197 1000 595 957 652 532 
1008 406 573 692 736 955 
750 838 93 288 547 598 
992 39 624 784 785 322 
522 98 642 122 308 441 
573 288 326 88 842 603 
905 711 756 398 508 996 
839 503 7 956 121 582 
1086 383 942 827 951 635 
660 947 718 846 381 52 
857 829 114 948 327 713 
546 198 192 701 857 252 
863 553 779 478 757 825 
849 464 77 902 13 440 
1080 860 513 691 247 873 
689 918 607 578 73 719 
598 81 870 237 176 764 
923 872 964 43 451 338 
711 214 898 856 505 236 
911 973 367 615 289 553 
918 733 275 293 988 657 
662 607 428 260 569 219 
806 64 727 627 458 727 
612 265 454 310 990 323 
630 828 226 158 465 454 
535 559 275 844 143 199 
458 71 698 500 97 101 
1064 860 618 951 379 113 
835 770 869 627 759 855 
680 789 66 529 752 46 
541 393 598 582 388 268 
729 878 61 328 911 503 
893 996 891 359 149 486 
1034 426 983 492 11 796 
528 387 593 896 19 671 
866 974 465 797 91 422 
659 739 817 51 905 555 
550 25 915 501 707 528 
858 670 830 104 263 847 
1073 942 996 535 375 492 
602 577 733 522 135 441 
937 291 683 948 213 685 
782 936 260 599 297 888 
972 864 450 628 921 359 
586 164 354 912 99 973 
545 52 47 223 141 970 
987 196 841 842 338 756 
722 180 789 82 461 768 
787 757 282 494 724 252 
878 331 877 215 680 665 
607 305 244 933 310 570 
767 631 309 387 131 111 
643 896 447 959 38 627 
1100 773 979 737 518 786 
881 523 413 616 983 276 
1056 539 911 254 908 378 
658 105 256 608 566 262 
511 254 206 717 327 373 
803 347 909 983 43 52 
666 849 664 484 346 445 
682 746 693 338 92 550 
1019 684 621 336 923 274 
759 983 948 226 612 84 
824 215 798 877 498 944 
690 647 505 734 450 419 
826 524 980 434 183 777 
683 858 374 305 227 215 
689 721 626 382 58 667 
686 174 481 725 222 84 
1001 913 529 263 667 528 
947 666 925 798 813 195 
298 609 327 163 59 258 
1035 775 416 252 905 377 
623 952 145 318 868 575 
918 924 118 352 617 636 
683 510 370 12 645 865 
767 872 240 505 973 437 
972 597 825 3 426 557 
502 127 571 322 846 327 
987 557 583 930 508 326 
422 829 136 73 105 964 
604 355 388 700 456 665 
824 242 251 992 631 331 
641 570 615 862 447 281 
770 649 497 878 436 984 
980 565 711 718 655 240 
956 639 979 652 747 415 
862 309 819 93 43 613 
785 735 15 721 898 628 
846 255 213 358 842 953 
681 892 323 116 366 803 
617 589 96 661 985 291 
668 599 839 371 346 861 
629 852 43 422 767 18 
379 710 433 389 10 176 
838 958 424 158 220 515 
417 9 165 931 363 243 
683 654 91 957 171 632 
588 12 478 595 587 670 
314 193 459 121 384 353 
775 859 250 830 90 683 
659 487 425 685 890 729 
635 372 97 607 725 506 
790 919 154 754 723 256 
573 363 256 234 645 66 
690 235 40 91 481 194 
844 752 599 527 78 284 
605 694 544 661 237 402 
1109 979 573 601 308 873 
1092 961 978 385 924 968 
345 278 80 556 3 385 
