500 5 0
121255 122399 120267 122485 127250 
577 145 915 516 903 403 
444 120 375 303 674 191 
941 851 162 622 278 636 
740 323 36 588 679 200 
723 776 539 90 773 741 
956 431 233 546 809 536 
864 578 210 111 547 525 
931 869 183 265 987 567 
544 178 683 594 55 447 
634 95 86 899 694 303 
572 531 424 458 868 513 
897 454 388 698 623 168 
778 883 847 617 368 192 
643 384 615 566 669 661 
487 368 529 256 481 284 
735 364 15 451 301 176 
428 348 818 19 734 5 
889 393 4 469 931 253 
776 392 63 757 845 90 
737 421 14 770 523 108 
540 512 750 107 221 674 
895 322 688 364 492 832 
806 881 93 613 745 563 
586 155 58 80 940 461 
866 928 382 701 424 717 
523 738 812 734 166 52 
1202 655 925 912 958 292 
577 66 73 66 154 286 
571 742 525 324 203 227 
742 198 637 593 409 996 
494 362 174 325 40 411 
533 138 577 326 892 438 
496 740 29 770 508 255 
461 196 653 674 395 21 
1203 561 974 943 802 416 
988 277 965 926 76 509 
328 27 815 218 171 102 
690 331 17 600 476 942 
468 105 585 650 462 267 
922 760 967 199 941 377 
500 122 341 599 294 628 
735 91 528 961 662 53 
551 796 255 675 362 290 
266 298 353 590 39 14 
970 181 849 371 238 884 
707 380 230 303 819 713 
691 681 271 11 545 760 
766 14 635 823 826 840 
930 569 620 126 622 793 
933 127 611 912 980 75 
635 47 366 586 542 716 
846 488 260 397 740 408 
923 368 181 637 264 728 
982 998 512 753 829 980 
793 601 429 715 665 175 
733 409 153 632 691 920 
678 737 31 294 768 385 
373 188 762 32 274 357 
890 472 293 20 991 435 
1103 586 598 578 961 758 
807 365 97 629 862 594 
903 388 750 283 655 952 
961 884 764 970 892 603 
626 242 392 455 354 697 
396 129 205 872 92 58 
450 194 179 468 410 778 
699 600 773 150 280 375 
822 744 302 568 439 880 
997 495 856 170 843 222 
733 692 894 649 602 565 
353 224 329 409 273 148 
964 144 499 127 872 915 
775 443 419 938 54 21 
793 319 576 829 580 246 
907 835 87 769 686 501 
635 525 972 143 579 608 
600 326 134 49 963 475 
805 889 967 57 961 964 
814 904 52 457 727 412 
647 154 449 771 775 310 
861 597 79 350 61 728 
780 346 487 592 272 172 
552 402 771 57 261 31 
952 121 510 699 831 518 
623 486 381 353 91 127 
742 834 519 804 365 268 
768 772 619 195 597 746 
918 79 671 758 511 631 
840 583 640 194 670 686 
860 161 859 116 166 757 
862 499 755 344 420 392 
887 318 646 267 48 774 
580 167 4 31 452 8 
914 584 821 818 282 863 
934 190 806 998 658 385 
603 913 27 565 956 479 
947 537 890 903 168 323 
774 522 250 398 609 356 
1091 742 111 827 974 714 
864 596 375 137 600 727 
491 445 133 658 542 298 
521 18 54 941 945 204 
928 357 403 678 245 896 
900 923 553 841 964 901 
985 5 596 676 351 931 
1224 755 535 663 917 964 
1261 824 696 834 905 666 
646 599 461 310 75 268 
754 199 77 789 9 862 
550 578 314 507 726 453 
596 68 729 529 459 425 
293 264 249 8 387 266 
801 511 844 10 683 946 
838 172 520 851 135 149 
664 378 87 282 441 217 
781 342 749 605 740 5 
725 634 829 90 379 271 
788 159 838 206 337 553 
718 74 991 211 486 260 
726 30 156 594 969 42 
1131 570 936 856 881 235 
788 33 311 394 604 733 
640 440 958 661 564 515 
803 725 311 541 208 957 
547 845 477 331 215 181 
745 586 121 470 248 977 
750 185 604 833 370 276 
966 437 428 558 704 576 
772 204 772 958 183 115 
717 547 42 976 62 844 
269 52 283 150 197 530 
445 10 897 25 311 3 
695 148 902 864 643 700 
684 156 25 68 761 308 
1023 905 967 256 1000 679 
827 691 211 53 705 744 
587 222 185 428 370 981 
876 407 125 583 564 549 
619 299 370 23 827 665 
534 753 261 650 48 388 
933 847 766 823 391 108 
809 149 558 678 707 869 
730 644 286 141 69 192 
1123 513 593 860 974 612 
830 943 570 515 217 670 
864 755 477 297 848 185 
359 21 98 269 194 515 
610 17 719 42 27 509 
628 514 862 309 363 729 
773 876 556 759 252 338 
929 394 697 364 402 606 
692 349 457 197 8 521 
538 657 119 520 785 128 
431 446 277 233 298 261 
787 663 757 33 951 748 
811 575 610 576 919 235 
710 566 301 264 639 762 
766 612 187 86 81 885 
565 445 55 875 116 308 
906 96 306 724 448 698 
877 689 868 990 449 513 
413 206 147 442 722 433 
947 258 795 423 701 741 
534 536 571 1 244 269 
782 204 740 535 234 196 
650 907 297 573 108 669 
684 12 932 846 523 176 
853 727 392 932 191 306 
750 529 969 827 230 43 
949 10 641 740 751 377 
516 388 301 616 237 738 
550 57 802 491 473 431 
547 487 378 853 142 142 
454 259 484 545 527 12 
898 618 68 947 477 847 
1060 756 882 417 385 868 
617 79 473 288 94 908 
889 512 703 804 501 646 
913 436 796 82 911 757 
489 313 318 314 245 975 
798 465 759 876 288 468 
706 610 98 143 180 240 
687 598 249 302 474 950 
793 508 796 613 339 429 
685 52 790 747 471 782 
694 230 262 570 72 349 
887 56 986 189 852 859 
486 476 320 389 119 609 
799 826 739 966 67 30 
1044 988 283 931 735 364 
517 594 413 500 344 720 
956 624 213 646 571 782 
943 32 433 430 751 686 
895 395 500 531 884 740 
962 680 661 6 446 628 
689 728 789 135 296 852 
735 454 703 420 260 952 
915 878 852 41 232 727 
830 262 644 666 390 509 
649 999 552 100 55 677 
434 443 364 56 683 78 
739 333 797 319 127 322 
438 346 961 21 125 717 
859 657 134 537 477 933 
857 734 872 986 309 131 
611 675 372 662 75 330 
542 412 473 45 659 735 
607 73 53 686 74 851 
903 884 10 305 915 917 
399 355 725 274 131 469 
1127 855 685 913 426 671 
694 239 129 261 401 649 
1084 988 889 590 724 624 
672 25 544 221 386 523 
887 524 750 577 726 669 
585 739 167 44 517 813 
649 516 412 576 122 396 
434 321 649 301 95 732 
893 706 987 681 517 744 
326 340 600 66 199 381 
961 130 680 510 323 738 
843 155 705 917 496 534 
560 160 295 828 629 730 
747 143 542 292 65 685 
456 594 588 263 505 49 
940 809 918 12 493 717 
888 926 339 386 904 63 
968 513 95 805 818 688 
522 602 470 137 376 75 
1071 863 474 543 181 801 
732 751 734 442 537 76 
657 699 756 871 768 96 
1024 966 955 315 418 526 
616 639 414 231 452 286 
947 255 798 934 228 794 
668 232 64 260 951 734 
784 141 457 723 29 107 
849 46 765 995 735 150 
817 732 798 41 255 944 
716 696 417 595 803 992 
595 880 37 559 911 40 
763 459 721 571 125 550 
1044 870 941 546 545 42 
818 105 497 795 423 389 
847 526 939 420 23 270 
642 969 78 666 397 563 
873 525 434 485 6 883 
867 426 401 377 931 873 
718 361 689 368 627 723 
1028 81 703 585 719 947 
573 223 546 653 168 123 
673 688 834 537 239 929 
744 309 723 600 784 965 
420 737 12 299 380 163 
743 415 141 187 141 528 
925 532 451 318 459 718 
763 822 388 24 526 570 
631 338 401 916 677 740 
527 804 27 413 987 278 
939 355 793 458 850 786 
685 287 201 470 95 834 
965 764 677 192 269 860 
728 551 498 576 724 183 
890 939 370 476 338 259 
675 418 725 125 291 146 
574 457 199 885 365 365 
1032 554 700 947 257 753 
807 838 552 509 164 514 
828 427 428 739 221 39 
695 668 240 392 387 681 
1029 952 931 753 728 538 
894 849 822 64 403 715 
641 602 273 129 19 638 
742 265 441 361 513 49 
509 433 20 124 822 548 
669 65 380 437 927 586 
513 148 310 734 552 110 
702 937 75 333 543 151 
1077 858 588 602 522 920 
562 410 402 492 510 33 
686 145 422 802 577 530 
682 204 872 383 408 489 
847 342 189 609 239 843 
577 807 94 265 239 468 
1012 436 324 107 914 800 
818 165 29 982 133 666 
733 911 286 881 871 284 
923 824 246 605 655 881 
585 108 58 34 334 770 
888 203 524 236 604 752 
701 642 134 294 887 865 
612 326 340 382 584 456 
1079 549 841 138 712 904 
879 365 3 52 766 752 
738 174 287 210 607 948 
334 288 68 139 149 87 
405 438 363 22 789 18 
772 811 38 721 155 225 
998 274 299 244 902 969 
898 300 783 898 381 258 
264 176 98 639 53 294 
547 181 333 47 174 778 
917 193 351 739 368 557 
487 140 189 934 10 596 
1013 371 678 344 806 622 
818 708 821 34 440 157 
841 783 818 153 783 925 
670 574 732 473 985 240 
556 632 25 66 231 783 
846 770 712 192 342 192 
730 825 163 408 74 83 
715 985 915 421 255 942 
853 518 651 575 661 137 
688 811 412 615 273 887 
665 926 653 181 904 114 
488 593 677 787 192 54 
481 214 652 607 119 658 
883 824 540 518 297 804 
855 103 124 958 706 908 
742 273 230 487 559 630 
734 701 453 628 850 417 
629 823 512 532 393 426 
791 432 349 524 468 240 
588 35 647 938 972 84 
565 597 421 262 4 122 
651 100 725 763 513 436 
824 643 815 233 666 629 
797 1 361 5 353 882 
999 378 420 860 336 703 
758 757 628 675 990 24 
901 809 971 137 58 948 
979 48 859 885 787 788 
439 213 330 665 14 409 
798 408 380 102 273 642 
528 552 900 768 126 248 
948 706 276 732 137 971 
484 594 77 315 8 153 
469 990 143 15 466 562 
633 594 510 191 933 39 
590 392 192 569 893 887 
556 154 820 891 533 97 
1201 956 892 625 650 470 
744 403 401 894 822 654 
911 137 450 653 773 398 
813 144 975 630 502 417 
875 589 762 464 771 933 
697 665 419 824 84 431 
728 478 261 245 9 743 
551 980 730 309 202 427 
963 209 128 570 913 521 
931 961 406 674 360 753 
480 57 83 686 682 110 
940 633 133 998 857 134 
614 180 5 92 45 465 
991 454 262 801 106 947 
929 928 313 20 887 893 
704 806 453 592 602 730 
340 511 146 380 77 521 
1146 960 152 973 741 528 
768 790 833 905 710 478 
546 215 153 514 525 80 
543 78 617 714 149 187 
731 909 68 226 133 17 
661 820 878 765 21 234 
812 457 772 225 376 87 
849 518 212 277 588 889 
704 635 9 585 241 837 
685 298 613 210 526 561 
446 160 461 707 66 246 
811 573 333 455 494 450 
