250 5 0
33888 30745 31417 32247 30246 
794 530 362 206 654 940 
543 492 120 489 673 595 
580 246 61 191 753 523 
541 184 783 2 32 437 
936 330 717 413 883 960 
550 781 472 193 410 784 
922 888 204 476 663 783 
807 614 624 516 720 993 
1242 580 926 984 740 748 
620 12 507 724 864 596 
706 335 562 26 852 998 
825 936 780 407 381 383 
953 907 706 978 681 5 
638 469 154 536 381 507 
901 382 773 242 175 941 
664 592 316 451 540 402 
603 559 29 198 308 919 
833 164 715 878 753 597 
1120 989 232 567 676 730 
1099 491 317 977 436 849 
542 861 411 171 713 153 
986 866 232 632 686 905 
788 415 900 15 527 81 
804 979 100 609 517 416 
1066 510 510 442 993 819 
771 127 408 65 756 692 
934 466 652 133 828 397 
840 134 448 836 400 117 
668 737 221 837 277 603 
1048 758 692 951 523 831 
710 580 419 730 592 270 
1230 443 938 842 922 628 
675 680 241 327 67 498 
962 715 962 402 309 524 
618 706 381 120 122 872 
1173 538 926 953 623 362 
694 683 951 67 635 201 
1335 997 857 938 927 486 
1029 1000 888 644 710 733 
708 625 262 74 633 89 
695 271 836 966 398 578 
277 219 505 74 434 19 
716 864 945 637 743 279 
571 485 707 75 30 568 
641 491 75 499 427 785 
652 681 695 710 142 811 
568 619 342 41 778 112 
738 343 491 964 874 807 
530 320 104 954 160 199 
836 991 251 677 769 653 
972 673 191 674 571 877 
799 330 201 730 962 70 
566 943 339 537 842 106 
925 838 27 510 586 462 
1004 704 707 691 1000 807 
714 782 167 853 811 75 
612 264 795 502 621 622 
665 18 819 397 633 153 
446 317 315 382 143 63 
970 991 580 970 414 509 
487 117 399 689 611 138 
816 805 99 610 963 781 
817 101 289 289 713 668 
1006 594 213 928 941 76 
643 547 93 452 501 682 
692 385 598 853 78 873 
894 683 335 971 91 455 
690 684 69 411 690 484 
628 388 250 975 675 344 
799 27 907 564 792 736 
1186 784 768 554 872 753 
1094 962 716 746 795 790 
726 604 174 989 171 666 
570 664 950 88 624 77 
637 195 79 346 73 241 
611 336 65 89 207 85 
523 538 292 697 218 97 
734 241 813 995 337 77 
828 286 793 948 831 287 
874 355 687 813 768 873 
552 282 805 630 142 870 
709 574 546 754 42 583 
931 948 539 109 854 143 
516 590 232 307 662 277 
393 725 15 25 527 149 
754 780 131 658 943 780 
449 451 178 50 330 462 
824 253 493 79 768 904 
919 15 640 879 985 527 
680 318 674 444 349 621 
856 814 903 932 53 430 
600 946 969 230 481 246 
491 244 269 742 219 697 
541 708 93 728 608 9 
902 680 687 375 848 746 
469 618 585 250 11 844 
775 898 936 189 92 702 
366 54 229 314 557 60 
721 615 19 442 494 600 
672 423 771 609 951 38 
759 300 981 402 443 964 
715 791 319 207 454 839 
845 622 188 566 103 481 
573 60 273 540 488 16 
1053 972 724 191 27 953 
567 434 685 134 169 65 
253 113 165 327 449 130 
675 506 580 184 90 191 
1023 814 84 955 224 933 
677 277 746 791 15 161 
814 326 326 324 278 776 
1230 645 800 415 934 981 
695 733 956 2 541 116 
724 184 423 181 117 905 
722 752 620 334 486 430 
712 310 884 755 282 326 
898 230 960 876 400 801 
955 908 904 315 517 73 
534 42 482 258 563 374 
780 943 622 152 730 22 
746 830 253 726 660 68 
763 755 125 719 225 112 
510 318 477 415 910 9 
851 176 872 551 649 894 
943 900 253 435 309 903 
669 507 498 960 133 899 
785 251 715 774 957 118 
1071 36 589 769 686 827 
699 614 473 409 977 180 
785 714 70 385 721 940 
443 168 257 604 345 628 
599 570 186 410 871 501 
637 308 586 563 299 295 
1024 801 420 979 145 457 
198 204 302 193 80 167 
537 284 36 713 886 320 
992 343 958 970 847 498 
301 128 99 172 45 257 
623 625 899 134 664 652 
598 26 341 497 598 693 
781 352 411 770 996 12 
606 813 902 474 7 743 
861 59 487 680 326 501 
632 468 238 201 371 613 
385 144 141 37 413 769 
618 68 258 318 705 348 
1006 940 276 423 770 172 
617 850 220 523 468 394 
