250 5 0
31976 30032 31070 31376 32346 
284 287 26 317 419 53 
946 180 863 513 852 339 
719 727 209 474 204 603 
742 606 819 462 458 94 
579 268 238 35 410 531 
654 580 387 774 780 24 
501 932 59 815 56 582 
580 794 680 71 203 411 
675 913 256 258 775 445 
688 964 251 409 9 330 
777 185 185 145 877 395 
565 729 65 27 124 695 
675 462 778 531 776 294 
766 391 822 352 515 800 
816 403 843 645 184 80 
749 455 794 388 946 175 
874 708 998 410 985 419 
627 164 707 443 824 174 
749 34 623 772 527 196 
832 786 293 214 564 99 
1044 764 555 104 950 809 
786 327 957 980 385 800 
834 667 135 703 767 812 
945 752 800 240 848 449 
968 920 416 867 969 30 
805 860 565 70 642 756 
962 963 132 879 217 691 
665 278 217 608 890 450 
991 875 850 509 589 240 
733 874 38 343 698 186 
685 811 816 242 947 123 
372 57 57 331 627 474 
573 274 341 575 199 702 
1047 776 830 406 775 196 
653 654 271 284 888 406 
1026 693 395 855 699 520 
518 63 36 100 31 920 
803 683 505 923 526 637 
524 795 603 235 151 267 
418 670 852 241 31 129 
595 90 121 94 258 22 
778 683 933 544 645 539 
534 83 362 112 524 73 
503 98 456 846 593 517 
1071 798 651 745 933 379 
927 769 478 724 185 764 
385 50 24 231 329 293 
818 139 809 346 690 774 
765 316 218 656 329 376 
751 249 327 553 446 970 
686 942 76 246 986 955 
694 102 454 905 295 332 
954 553 988 483 505 32 
619 166 917 530 298 271 
557 120 292 645 467 206 
752 164 428 641 646 746 
677 688 333 974 101 847 
736 554 836 135 320 239 
1000 813 447 305 290 696 
529 251 511 179 519 230 
445 184 208 328 116 81 
690 546 77 675 942 639 
875 371 462 416 243 968 
541 188 759 238 411 164 
412 108 273 336 291 428 
842 291 430 356 829 913 
693 796 873 604 176 919 
672 803 683 778 126 135 
762 677 582 47 711 941 
768 984 160 640 980 724 
815 373 971 648 509 464 
651 649 598 533 372 540 
887 304 720 222 596 892 
710 942 695 495 171 454 
298 259 173 316 37 275 
982 233 100 896 333 966 
726 726 637 758 924 22 
518 237 36 93 464 697 
614 714 212 536 54 240 
872 676 739 903 424 160 
698 855 379 817 398 414 
662 231 801 508 996 278 
1134 340 930 698 989 923 
959 508 786 994 448 895 
840 526 445 140 764 891 
631 238 561 140 867 605 
1075 964 876 656 897 813 
643 547 282 286 881 668 
843 362 13 57 843 951 
790 503 390 378 965 567 
821 744 280 764 376 692 
972 946 534 803 817 722 
518 298 341 70 376 933 
638 569 23 561 55 585 
911 992 269 394 92 823 
461 496 228 387 686 84 
537 46 469 951 191 672 
568 988 280 298 73 674 
749 514 840 618 419 292 
471 288 1 544 436 780 
604 286 484 716 235 323 
373 65 32 405 405 847 
653 808 762 206 826 246 
913 586 526 371 435 738 
710 723 455 346 316 749 
687 285 928 461 477 810 
757 936 835 708 527 591 
665 837 693 899 169 579 
654 87 690 979 12 424 
646 100 624 645 585 79 
949 153 685 536 872 953 
482 177 169 331 853 261 
661 214 746 453 183 454 
619 672 481 813 538 194 
634 590 368 656 983 405 
1030 942 864 490 15 828 
613 65 798 394 46 170 
625 767 346 202 403 81 
546 149 121 575 658 967 
801 612 498 801 97 86 
957 894 161 341 531 831 
488 397 508 488 88 774 
988 597 825 702 604 735 
394 569 86 511 518 46 
887 344 312 776 481 972 
996 199 932 944 237 449 
648 697 766 919 758 65 
814 405 497 869 412 91 
694 912 811 421 155 370 
583 258 931 74 40 790 
847 470 412 431 467 215 
638 669 950 248 379 926 
857 177 574 906 153 907 
498 791 48 58 162 772 
931 470 306 438 373 676 
1070 353 836 577 634 838 
691 316 565 748 794 714 
742 848 264 546 232 473 
649 642 212 391 139 151 
685 622 138 662 750 59 
577 137 449 79 996 969 
680 871 459 618 411 670 
987 889 452 280 871 921 
703 306 580 535 657 788 
757 312 885 467 901 215 
771 26 814 946 385 710 
518 428 687 105 217 7 
440 508 242 112 812 105 
593 898 71 527 671 303 
556 488 279 235 386 957 
978 621 753 549 462 390 
745 159 340 514 117 888 
707 963 15 930 957 543 
576 283 101 825 754 786 
560 586 384 953 366 26 
1052 499 944 816 951 489 
761 172 873 285 152 253 
645 435 107 898 857 557 
747 662 209 575 688 60 
609 817 423 169 293 288 
960 489 90 858 823 721 
782 391 800 267 588 631 
799 402 245 138 430 983 
647 170 570 538 604 517 
