250 5 0
32308 31356 34001 31702 31408 
790 497 107 546 109 749 
765 932 125 256 123 361 
733 344 366 495 318 458 
1127 638 688 830 549 471 
728 916 35 952 857 80 
806 249 401 910 607 595 
986 151 809 116 889 495 
1064 541 504 147 978 914 
743 177 505 190 952 898 
660 442 163 589 418 864 
635 246 775 119 78 345 
779 743 668 615 238 86 
954 893 81 492 872 693 
1054 653 800 872 732 728 
625 937 278 919 689 221 
616 666 286 780 77 195 
1051 952 864 966 31 160 
530 268 435 755 401 98 
717 476 268 992 988 585 
923 492 911 71 860 634 
1109 228 770 648 952 768 
876 402 779 55 241 674 
924 668 872 743 929 906 
650 140 397 556 494 278 
1180 924 788 974 786 664 
787 141 244 956 106 453 
1115 723 939 311 957 814 
684 497 613 848 35 602 
629 701 256 627 785 32 
951 527 822 329 856 708 
768 165 290 807 149 137 
856 403 270 280 541 426 
307 310 19 350 233 111 
523 660 456 253 160 516 
726 238 584 184 890 663 
544 803 193 228 122 625 
820 199 912 963 438 696 
651 396 691 907 120 722 
638 544 949 607 365 670 
750 723 570 611 608 5 
400 179 931 439 356 30 
946 526 966 215 646 295 
835 837 474 535 312 585 
483 557 152 758 804 52 
916 484 613 505 623 887 
756 625 492 908 715 200 
1014 304 792 404 937 212 
994 164 508 756 881 828 
1087 930 667 664 474 778 
881 754 751 481 357 250 
688 644 963 767 112 508 
692 277 836 617 497 822 
642 244 989 833 329 216 
635 435 651 198 927 479 
648 426 225 205 211 865 
480 4 740 525 437 545 
1099 842 583 973 677 443 
722 946 450 890 81 323 
953 667 234 638 206 610 
954 949 176 821 580 765 
791 272 353 132 819 481 
418 541 323 162 399 309 
795 265 743 294 420 247 
871 273 188 444 541 710 
913 123 823 508 387 815 
845 782 458 785 963 942 
713 582 483 261 555 949 
898 413 656 711 77 893 
624 865 1000 344 144 206 
480 3 710 187 777 612 
794 921 138 950 739 908 
825 985 445 315 319 365 
767 338 334 865 517 630 
379 98 309 720 222 235 
857 652 3 866 781 807 
823 798 625 655 694 738 
613 201 634 77 186 293 
524 839 48 704 40 760 
940 174 695 931 859 560 
829 716 545 601 483 842 
749 128 325 641 769 957 
765 485 349 794 860 765 
574 250 183 304 611 970 
1212 950 675 810 543 920 
595 774 319 640 507 601 
737 77 888 181 577 3 
885 196 751 851 451 611 
715 175 33 401 264 613 
456 50 16 665 601 110 
1002 714 929 179 24 786 
725 959 164 147 308 736 
970 913 932 240 524 757 
646 268 407 993 668 569 
905 177 972 416 704 90 
669 599 390 850 783 662 
617 129 150 264 871 746 
835 640 742 422 331 605 
1162 769 883 862 523 632 
1083 295 342 934 760 913 
386 460 238 181 388 547 
857 882 833 55 120 441 
911 422 315 590 475 271 
867 418 887 177 684 8 
832 943 945 585 389 27 
1030 992 211 324 450 722 
865 917 761 303 90 4 
634 922 140 920 715 267 
942 81 317 970 323 849 
859 850 855 297 168 389 
398 454 427 814 75 32 
577 899 668 267 117 857 
821 618 198 995 659 219 
782 394 111 481 298 507 
937 853 422 665 612 99 
868 948 312 120 79 851 
627 96 700 419 663 873 
562 812 151 556 367 627 
762 408 363 915 680 828 
497 123 336 832 579 104 
635 205 474 415 520 530 
656 716 550 705 117 369 
1300 973 840 670 742 779 
986 181 761 575 560 415 
448 514 536 248 356 106 
928 833 834 674 525 568 
813 475 592 796 580 403 
1105 912 672 748 703 982 
1000 514 259 941 883 150 
897 389 936 394 842 352 
366 397 130 180 25 809 
572 233 418 500 544 558 
491 119 785 502 105 437 
878 962 198 879 214 208 
929 229 858 565 221 629 
403 188 995 23 384 90 
346 245 119 630 92 518 
525 140 225 880 491 386 
572 815 538 155 457 691 
644 816 171 823 707 83 
592 207 542 630 410 201 
991 985 237 309 345 633 
980 624 550 165 838 328 
1044 846 983 884 585 246 
926 429 873 425 642 744 
868 936 768 280 229 827 
803 19 578 747 118 548 
644 796 941 985 2 272 
746 947 336 475 823 273 
854 788 429 431 420 206 
937 962 676 616 300 228 
996 134 766 932 729 550 
928 72 801 752 668 842 
980 832 282 798 802 980 
648 92 689 827 309 381 
783 88 265 673 387 431 
417 691 563 22 330 451 
730 159 904 999 213 422 
642 699 272 148 251 56 
971 731 459 427 459 894 
