250 5 0
60297 58416 62282 67185 59561 
703 846 285 552 448 451 
590 466 407 468 890 220 
611 194 773 866 278 495 
1193 487 833 785 652 772 
771 671 262 265 758 849 
661 655 141 130 662 43 
850 394 798 800 341 788 
731 359 533 323 833 455 
829 850 971 954 505 513 
441 814 245 160 45 402 
711 140 265 204 167 820 
455 392 282 309 755 489 
917 803 227 962 623 358 
506 64 607 28 924 219 
520 546 120 727 147 347 
684 669 744 216 706 677 
508 427 346 478 110 720 
1015 732 936 770 505 559 
695 695 665 609 858 41 
635 55 105 211 624 881 
1163 483 919 954 983 409 
442 123 157 367 998 145 
504 838 99 11 64 268 
872 189 554 725 21 634 
705 978 278 27 522 5 
619 787 845 453 307 223 
827 268 985 928 641 28 
523 148 124 369 49 33 
950 735 210 744 425 309 
412 379 201 163 661 172 
734 900 289 321 409 792 
862 527 775 815 477 567 
669 934 424 388 628 235 
508 666 77 249 208 231 
316 447 474 130 417 107 
1013 454 545 209 1000 881 
939 690 580 268 112 866 
962 232 731 391 638 849 
