500 5 0
122549 127657 128270 121444 124411 
608 555 193 114 594 931 
593 327 829 993 103 551 
913 964 270 384 445 317 
476 390 330 896 466 97 
800 569 289 542 270 863 
417 265 207 436 152 54 
785 724 95 657 820 187 
755 134 322 543 38 245 
1111 506 864 518 517 950 
675 443 275 338 84 855 
802 503 30 457 982 867 
812 68 286 355 87 840 
835 64 986 795 84 418 
929 23 714 818 271 620 
848 964 588 143 248 707 
873 699 754 357 631 866 
856 137 925 446 433 478 
824 225 772 171 663 967 
910 163 573 263 686 645 
792 999 578 858 1 864 
1034 845 451 575 977 987 
866 69 516 604 248 716 
1090 895 999 907 122 768 
905 561 429 81 966 328 
851 691 682 745 76 917 
719 991 373 644 384 678 
274 310 24 524 96 97 
975 996 23 639 543 989 
804 481 347 170 827 557 
617 118 633 544 335 546 
839 517 290 286 815 60 
569 324 253 677 129 562 
711 175 541 211 494 173 
915 88 613 862 44 629 
572 123 912 582 680 162 
525 380 222 174 244 449 
834 139 767 484 368 501 
753 605 470 755 119 758 
1167 940 901 533 772 362 
902 172 382 211 507 889 
589 427 591 245 534 432 
946 147 890 657 347 931 
861 410 513 897 863 56 
1045 580 106 371 969 905 
942 205 837 869 324 621 
820 164 110 110 480 829 
