500 5 0
64667 62869 62742 62521 63068 
984 591 410 798 557 801 
489 367 701 563 27 543 
740 805 407 583 962 548 
887 497 881 377 873 885 
806 548 309 690 256 77 
725 120 838 365 251 601 
934 873 304 813 694 330 
789 144 229 171 950 761 
731 414 750 14 689 955 
880 562 972 279 442 224 
606 689 819 234 225 920 
970 167 520 426 608 979 
805 863 995 793 758 253 
907 428 422 524 88 988 
897 547 879 155 475 725 
671 355 180 192 568 7 
748 517 962 325 689 868 
860 403 625 141 271 496 
500 811 24 23 699 192 
1089 982 396 665 134 775 
865 845 933 284 218 193 
673 301 274 368 693 216 
477 454 76 588 119 209 
477 112 90 753 264 864 
831 830 581 798 439 750 
806 762 306 486 475 917 
897 960 992 976 358 927 
581 548 825 7 758 487 
385 67 344 808 156 328 
416 112 204 138 243 290 
1065 716 976 375 663 129 
716 163 535 128 134 970 
936 430 131 820 859 806 
550 555 439 818 292 619 
1019 639 913 975 110 437 
502 643 89 116 314 406 
491 285 173 507 2 118 
837 142 756 823 557 323 
642 787 527 701 329 18 
915 749 132 544 443 884 
659 982 945 355 87 572 
880 148 591 509 195 682 
1050 772 741 989 390 686 
597 753 303 536 107 402 
771 689 393 784 76 706 
752 125 93 466 658 976 
864 877 39 547 618 151 
781 762 705 2 246 435 
825 10 506 668 874 605 
917 826 578 78 981 637 
656 8 569 965 369 706 
324 289 204 123 47 790 
818 963 836 198 550 29 
686 863 871 590 86 260 
737 599 982 701 154 605 
911 90 134 379 985 799 
381 308 383 324 270 163 
783 698 478 400 148 98 
1088 853 361 648 822 541 
633 769 435 56 852 480 
630 882 4 496 547 680 
643 968 5 318 495 315 
449 275 124 503 508 302 
592 802 29 50 59 797 
1017 856 368 859 292 697 
929 282 708 187 877 935 
718 324 57 888 901 166 
1013 307 302 531 927 650 
1001 871 546 852 222 588 
961 434 743 998 474 486 
625 88 435 293 1000 273 
515 83 147 501 158 101 
934 734 230 518 485 578 
719 912 842 449 825 473 
598 497 507 807 54 154 
522 839 169 129 753 403 
729 723 265 941 817 762 
561 578 616 969 94 452 
621 655 972 106 258 806 
781 528 653 827 408 179 
645 853 892 503 329 625 
1085 735 641 644 919 85 
737 588 373 840 672 560 
810 718 557 78 726 548 
904 727 948 755 320 475 
798 27 14 764 925 869 
758 598 586 162 827 756 
566 730 639 385 52 80 
657 509 287 979 682 479 
1030 864 766 477 647 825 
912 848 722 547 284 92 
804 982 741 430 663 533 
984 659 246 248 949 350 
712 928 646 143 865 7 
595 551 151 995 70 732 
961 614 893 799 97 112 
718 619 283 433 224 874 
808 868 227 700 734 433 
635 525 199 91 242 415 
791 995 34 831 448 336 
919 490 778 427 764 591 
746 140 599 881 634 740 
859 448 612 421 282 589 
1083 523 924 257 872 811 
728 15 183 495 708 347 
867 421 597 349 710 941 
622 496 110 233 720 355 
492 282 120 804 40 435 
821 411 283 343 190 636 
855 236 925 603 739 752 
956 498 723 647 244 977 
719 134 447 25 415 359 
850 630 918 335 679 854 
800 220 574 951 693 320 
961 31 724 385 520 713 
509 286 448 330 310 977 
456 656 67 219 600 737 
744 817 582 610 612 573 
859 980 672 276 604 781 
988 888 845 850 683 50 
998 762 358 820 139 452 
249 674 2 37 156 129 
942 848 772 34 640 581 
634 405 606 940 240 392 
676 104 270 785 948 43 
715 864 134 831 919 665 
555 399 385 56 165 251 
986 709 224 516 431 666 
1065 368 547 959 999 794 
1204 706 636 623 663 899 
455 305 324 216 50 495 
780 929 522 408 340 65 
1038 535 814 217 764 439 
998 932 893 457 206 652 
812 554 507 398 224 713 
827 477 293 525 240 143 
604 135 123 102 789 616 
505 547 416 600 145 503 
881 335 717 979 908 722 
458 353 114 41 497 997 
704 178 943 510 692 826 
497 233 566 159 9 292 
998 733 206 931 128 969 
868 92 624 989 507 54 
783 517 129 722 757 581 
569 209 665 256 599 662 
698 986 461 663 608 294 
551 584 900 790 125 348 
869 782 818 222 359 464 
622 481 367 536 618 283 
593 360 422 130 44 584 
540 220 336 655 739 622 
983 988 404 727 545 264 
781 690 939 241 619 274 
986 317 758 172 571 640 
596 827 159 504 55 142 
581 360 636 963 22 744 
693 177 246 982 226 966 
740 460 627 840 778 938 
784 695 533 612 358 404 
765 575 40 678 936 39 
1150 259 799 595 761 956 
679 361 359 829 103 350 
756 142 41 998 332 317 
644 140 190 878 718 420 
697 98 800 92 964 782 
791 414 808 87 737 474 
368 80 663 49 103 721 
543 159 578 515 38 714 
711 466 12 595 883 341 
1186 984 656 691 995 854 
1010 670 911 738 612 303 
584 192 101 473 713 731 
914 163 849 350 696 785 
550 313 501 341 556 405 
519 874 136 606 572 377 
584 50 741 353 601 686 
715 700 586 814 462 272 
903 732 672 210 720 134 
610 621 435 251 532 119 
524 576 417 979 155 352 
599 651 698 943 23 367 
409 371 190 133 180 390 
800 877 647 407 735 900 
451 233 209 404 547 156 
780 7 783 16 364 668 
681 728 249 193 308 603 
425 691 255 691 147 58 
869 314 496 687 708 339 
836 418 596 186 963 47 
809 157 4 890 293 889 
800 446 677 221 822 70 
912 839 153 188 565 786 
960 63 501 561 970 532 
590 324 856 900 121 629 
807 849 893 448 415 220 
644 418 339 811 250 29 
587 919 800 380 526 74 
1106 821 530 673 669 491 
956 501 626 837 109 433 
519 47 587 38 672 791 
432 963 88 100 362 249 
765 347 432 652 301 287 
582 959 1 133 672 146 
624 61 205 706 470 799 
711 73 696 342 592 93 
476 669 391 510 650 157 
909 751 279 29 305 703 
1029 125 786 740 996 409 
627 999 2 256 953 845 
563 486 70 963 353 162 
603 285 835 688 154 87 
577 256 209 612 140 1 
1104 720 669 614 676 650 
1210 964 728 940 444 671 
677 508 659 212 757 323 
1039 834 765 451 3 728 
836 561 968 666 175 255 
740 416 524 962 100 672 
419 83 15 948 54 986 
788 368 130 299 670 765 
513 827 410 189 609 501 
478 466 117 463 29 289 
1093 96 928 744 879 672 
634 586 952 218 388 338 
1008 958 748 303 764 860 
461 762 617 101 447 379 
1080 843 343 559 847 781 
1126 921 979 390 576 276 
793 362 445 600 507 465 
1110 582 929 587 501 625 
787 636 117 624 90 198 
958 351 632 31 955 896 
409 125 268 421 247 858 
859 727 173 843 536 958 
518 900 134 115 462 198 
994 905 599 192 539 917 
493 931 331 529 98 2 
707 554 292 389 930 418 
1110 956 532 674 891 138 
703 230 664 755 934 814 
689 16 728 985 735 917 
792 631 310 25 858 545 
853 112 380 655 112 703 
1066 548 360 983 596 756 
295 231 290 325 31 410 
435 107 491 63 666 754 
1018 792 131 972 614 524 
680 559 344 59 511 940 
447 361 77 799 293 52 
890 886 488 279 282 751 
549 436 823 836 37 191 
684 824 106 888 396 398 
962 636 910 725 948 607 
935 148 733 903 706 569 
556 45 437 845 232 945 
995 599 11 784 423 825 
986 624 702 143 998 242 
457 108 455 199 137 817 
1238 868 918 938 610 889 
846 249 263 504 736 375 
693 315 591 256 899 577 
805 826 126 582 953 62 
1169 412 953 947 757 665 
891 983 935 750 823 901 
1002 112 632 932 587 336 
760 829 253 883 359 202 
530 750 326 451 262 82 
1182 820 915 890 856 183 
786 393 280 686 916 55 
639 967 789 643 83 396 
995 520 720 453 90 816 
585 677 591 398 919 92 
684 433 804 774 930 96 
1012 952 905 901 836 315 
522 213 384 885 558 293 
679 86 167 702 858 239 
545 720 336 4 82 849 
896 785 568 727 80 911 
931 906 705 320 153 399 
441 464 354 14 881 345 
999 949 687 327 181 378 
742 577 524 110 670 143 
547 366 327 563 395 817 
856 36 192 750 502 822 
679 229 466 684 373 869 
770 746 20 568 445 250 
938 655 470 452 466 426 
984 22 651 566 892 966 
856 46 514 240 520 592 
561 265 44 435 104 326 
729 12 948 611 257 543 
953 906 95 713 130 520 
815 658 703 236 999 188 
574 928 176 425 72 538 
721 254 365 533 935 745 
695 215 697 507 956 38 
792 388 948 387 957 923 
679 59 835 321 279 292 
815 181 859 791 383 463 
934 342 680 433 717 971 
564 107 448 581 360 180 
906 765 866 95 430 618 
607 204 546 541 773 370 
876 673 223 261 895 797 
668 306 958 168 578 294 
815 168 382 262 206 673 
582 421 885 925 372 298 
816 780 982 583 158 210 
726 339 887 571 428 622 
691 302 445 11 622 39 
913 522 667 151 943 411 
550 269 251 691 431 85 
946 479 756 235 687 160 
555 330 569 58 169 321 
913 832 438 985 686 655 
803 794 907 692 428 133 
685 447 213 178 578 943 
809 357 779 836 837 331 
953 620 169 988 45 842 
952 590 865 836 461 609 
449 47 489 594 98 125 
864 234 767 447 276 691 
414 474 487 16 763 160 
857 907 578 320 821 645 
841 423 547 957 173 65 
594 121 303 204 610 36 
751 618 467 680 327 383 
840 375 327 277 778 131 
829 25 441 769 549 700 
345 692 397 111 59 131 
544 209 507 660 98 188 
542 751 16 502 474 330 
1106 642 740 670 741 530 
840 283 441 977 761 628 
784 336 132 379 229 463 
732 20 960 992 782 536 
847 457 374 320 173 496 
966 631 286 717 136 754 
785 607 188 37 697 574 
612 519 820 419 551 247 
928 769 631 99 973 841 
577 745 85 476 627 49 
645 344 417 858 360 449 
902 213 699 361 923 200 
772 174 6 346 651 865 
682 152 878 192 931 923 
874 443 29 837 967 842 
852 867 437 196 510 403 
960 584 360 5 565 942 
767 860 50 171 570 900 
1136 829 862 909 544 259 
941 169 923 922 840 193 
863 755 153 973 189 825 
655 254 865 510 595 863 
674 639 87 401 441 268 
774 14 338 375 627 128 
742 331 429 681 863 433 
534 348 132 256 488 628 
673 919 713 409 822 251 
777 455 743 326 153 132 
599 632 22 439 316 282 
935 702 435 373 776 96 
551 265 543 469 247 755 
476 839 865 447 143 53 
541 485 435 97 284 943 
1011 409 836 682 967 755 
783 900 707 902 162 488 
987 108 874 903 779 349 
809 551 389 685 669 525 
495 398 248 505 883 95 
987 597 396 62 710 856 
1040 631 523 747 687 829 
1126 840 329 651 926 539 
774 754 542 1 831 101 
1028 803 541 865 196 737 
539 970 338 818 91 20 
863 26 307 788 834 562 
1001 452 955 683 426 224 
603 455 308 200 558 162 
1122 768 556 789 140 912 
886 858 721 654 173 200 
206 152 200 52 269 294 
710 201 454 633 492 930 
675 677 538 48 646 520 
836 370 724 754 704 589 
820 662 825 598 327 962 
770 235 565 736 563 43 
591 658 430 133 795 855 
789 860 796 202 812 898 
832 641 455 237 793 635 
629 142 976 779 116 285 
