250 5 0
84332 94220 95144 88617 85276 
676 582 563 245 710 37 
1116 980 564 395 455 769 
632 262 554 311 955 515 
744 976 600 390 142 212 
510 121 79 270 589 627 
1172 936 893 996 711 256 
488 528 484 358 109 58 
505 477 17 186 756 283 
885 409 843 744 652 499 
784 456 904 26 251 67 
386 351 720 144 133 278 
823 639 288 815 132 329 
1024 230 561 631 589 665 
627 143 47 233 780 9 
1066 824 707 885 953 52 
980 495 140 821 529 547 
875 136 430 491 764 288 
1005 636 354 805 468 368 
827 999 295 470 78 312 
597 46 213 318 765 17 
821 977 657 297 210 471 
829 222 106 332 629 780 
451 776 610 338 186 229 
546 299 44 881 390 758 
696 689 949 723 775 113 
405 561 240 576 424 53 
632 12 38 727 235 572 
849 326 487 426 936 2 
653 708 390 247 594 861 
594 212 595 656 125 946 
1077 149 925 847 267 765 
1090 792 809 974 902 807 
748 389 69 408 784 810 
477 552 108 379 893 88 
485 512 795 120 568 254 
838 303 282 47 912 756 
953 193 763 950 749 983 
565 208 705 396 920 97 
677 37 1 249 909 654 
609 579 307 61 268 877 
579 188 527 958 22 862 
543 832 99 148 560 180 
598 192 654 197 515 639 
523 377 592 359 764 215 
877 301 936 778 306 295 
500 264 161 211 858 592 
603 333 332 362 21 79 
892 586 684 139 251 804 
848 720 457 246 435 676 
425 757 376 148 424 280 
528 613 322 806 6 294 
975 19 878 739 399 403 
719 430 544 303 769 968 
797 172 753 859 559 725 
744 635 383 990 258 534 
797 491 349 827 548 37 
1003 343 845 52 473 974 
955 165 73 944 985 775 
882 181 793 471 927 268 
689 927 708 76 263 263 
339 931 58 362 80 211 
598 545 87 112 866 697 
556 58 169 848 242 456 
463 76 869 923 366 35 
715 3 575 193 938 954 
885 28 919 111 691 567 
814 408 295 229 945 245 
817 89 607 902 952 397 
352 107 218 551 144 716 
672 264 617 264 705 48 
931 259 45 533 684 929 
678 467 383 188 55 270 
856 924 929 848 669 884 
731 767 841 392 842 539 
873 701 837 910 778 20 
844 989 576 346 255 90 
919 50 287 403 807 555 
967 975 740 86 173 443 
820 441 625 557 876 432 
333 901 82 556 38 42 
744 130 832 659 422 368 
1176 787 695 604 398 979 
391 429 198 456 132 453 
972 703 748 306 274 777 
405 154 205 226 350 901 
548 341 872 74 140 448 
688 794 223 439 629 809 
849 632 578 190 715 447 
1088 94 998 397 516 986 
481 61 841 366 67 385 
524 53 746 470 247 58 
629 219 180 910 109 263 
