250 5 0
63063 62335 63934 62947 63692 
545 528 15 101 438 149 
667 838 533 756 831 49 
610 517 615 270 359 746 
521 13 386 332 750 706 
719 162 564 206 376 700 
707 806 373 613 592 384 
737 469 14 510 534 769 
1201 409 840 730 763 948 
631 165 546 461 350 261 
355 531 351 417 77 163 
575 311 859 165 780 632 
773 989 738 989 52 552 
607 780 130 288 560 763 
541 241 492 293 859 237 
700 277 359 820 424 730 
748 108 932 526 468 649 
758 300 803 663 33 159 
845 120 501 761 961 152 
1215 957 982 931 254 839 
1004 520 25 979 951 208 
666 29 55 805 241 639 
837 258 635 904 824 59 
775 496 517 499 480 842 
