250 5 0
31410 29715 31685 29186 30696 
925 961 960 632 842 272 
948 388 989 16 610 796 
1049 334 404 925 985 484 
470 375 55 590 891 430 
645 708 369 703 42 208 
680 360 363 953 749 879 
922 751 148 219 816 706 
839 862 226 186 642 677 
605 315 418 247 227 970 
550 199 965 25 304 110 
636 759 447 809 157 229 
886 97 830 487 206 730 
916 886 797 364 803 588 
1006 800 329 300 292 960 
742 550 520 722 727 501 
515 983 3 239 15 933 
985 524 411 158 821 735 
686 991 624 16 584 470 
1169 730 816 768 664 534 
787 303 777 264 283 441 
655 705 291 753 998 362 
553 447 433 515 101 697 
853 974 895 220 129 925 
875 799 565 419 126 556 
714 18 186 95 486 799 
376 392 731 279 35 77 
697 865 550 420 70 534 
1096 560 281 887 872 688 
1016 526 886 349 400 880 
530 345 564 223 386 759 
979 754 310 719 545 937 
479 573 412 683 209 83 
604 476 106 944 688 223 
642 844 180 582 249 512 
602 61 611 401 407 544 
447 103 438 541 333 198 
713 388 504 262 847 687 
548 860 881 28 295 471 
454 799 805 167 173 153 
928 787 761 717 256 423 
644 711 938 732 40 126 
868 519 905 615 866 335 
747 529 461 130 393 860 
659 110 649 745 376 239 
1072 942 303 891 800 759 
666 939 665 459 842 205 
457 462 842 132 641 92 
509 509 466 455 13 443 
627 516 750 273 615 761 
863 2 753 506 69 896 
502 355 86 707 20 61 
751 319 188 348 305 923 
626 458 636 344 697 626 
826 589 155 514 121 534 
836 556 612 608 649 17 
940 759 231 343 336 756 
717 350 310 265 763 713 
938 554 967 161 507 507 
925 817 989 254 43 154 
641 347 134 293 334 342 
978 570 604 751 622 573 
470 173 280 785 18 41 
677 730 799 204 769 759 
870 214 501 666 530 277 
545 925 19 372 605 689 
767 64 876 731 826 62 
639 904 20 697 991 79 
815 886 290 884 335 216 
894 469 666 484 94 349 
659 306 998 437 858 199 
320 527 92 58 359 207 
705 756 629 232 516 892 
614 312 895 659 354 851 
771 584 483 691 941 784 
705 285 107 765 461 268 
545 54 151 57 32 909 
896 845 225 975 684 6 
973 655 70 982 88 929 
522 28 824 834 237 95 
290 311 195 124 512 121 
499 21 540 556 316 19 
820 237 196 880 832 656 
821 407 730 494 629 187 
386 105 863 60 28 349 
806 424 748 820 9 812 
585 106 280 67 177 657 
948 93 290 680 802 839 
1062 504 58 734 932 691 
830 153 466 571 624 576 
863 409 692 996 631 669 
1092 728 696 736 588 708 
386 726 2 461 334 83 
1017 257 767 868 991 436 
458 214 244 747 269 445 
1055 749 736 866 888 366 
671 918 476 395 725 453 
877 900 412 821 512 648 
973 79 682 767 294 669 
702 633 121 926 737 226 
716 945 179 404 440 7 
492 294 733 898 125 201 
624 875 440 155 118 721 
541 392 873 180 622 363 
896 714 668 682 71 147 
1065 660 865 557 88 954 
984 516 730 627 656 809 
794 469 73 706 697 533 
955 314 552 495 886 765 
696 178 59 57 784 850 
866 811 831 821 94 820 
457 200 49 446 621 774 
572 698 887 319 464 368 
437 576 30 433 187 420 
523 639 452 464 218 805 
803 571 909 970 973 280 
973 85 708 729 442 822 
431 3 386 35 126 65 
540 429 159 141 151 592 
678 771 578 490 428 695 
624 521 100 361 516 49 
1184 836 920 979 181 909 
563 143 139 264 79 667 
748 342 345 895 136 962 
901 897 358 87 952 132 
350 611 135 81 603 43 
621 205 984 205 483 613 
838 33 336 473 446 980 
1072 619 793 373 616 784 
593 185 68 611 248 642 
1012 819 680 738 388 455 
883 319 976 654 372 424 
998 674 417 740 89 952 
458 320 275 528 518 61 
899 951 490 216 924 668 
751 841 43 125 553 502 
708 156 384 419 10 964 
968 28 265 601 618 971 
794 25 310 81 923 426 
710 824 393 561 701 343 
541 513 579 612 82 462 
688 942 293 840 35 459 
690 785 253 520 251 542 
733 851 135 423 7 82 
879 768 524 815 332 207 
812 284 306 814 180 141 
599 818 110 259 658 529 
746 72 894 198 330 316 
620 849 441 234 132 78 
740 10 462 950 80 712 
840 896 232 834 859 76 
722 229 84 168 639 650 
962 82 774 695 431 533 
